side,m1_previous_body_bucket,m1_previous_range_bucket,m1_previous_volume_bucket,directional_alignment,horizon_minutes,sample_size,sample_status,success_rate,avg_mfe_atr,avg_mae_atr,avg_return_atr,median_return_atr
DOWN,MEDIUM_BODY,NORMAL_RANGE,NORMAL_VOLUME,PARTIAL_ALIGNMENT,60,3887,ADEQUATE,0.5533830717777206,5.149010494180423,4.229541619534296,0.5059117392453306,0.3435582822087412
UP,MEDIUM_BODY,NORMAL_RANGE,NORMAL_VOLUME,PARTIAL_ALIGNMENT,60,3805,ADEQUATE,0.47463863337713535,4.340755890549192,4.76133118313246,-0.23129268262748584,-0.16864244741877255
DOWN,SMALL_BODY,NORMAL_RANGE,NORMAL_VOLUME,PARTIAL_ALIGNMENT,60,3607,ADEQUATE,0.5458830052675353,5.147991200812206,4.3717078713344835,0.34263328222273354,0.30952380952334185
UP,SMALL_BODY,NORMAL_RANGE,NORMAL_VOLUME,PARTIAL_ALIGNMENT,60,3557,ADEQUATE,0.4964858026426764,4.512697131247237,4.718093395441854,-0.16083000792534483,-0.10477081384462777
DOWN,STRONG_BODY,NORMAL_RANGE,NORMAL_VOLUME,PARTIAL_ALIGNMENT,60,3319,ADEQUATE,0.5468514612835191,5.050303848410512,4.214288921299873,0.4569809942769502,0.32362459546926087
UP,STRONG_BODY,NORMAL_RANGE,NORMAL_VOLUME,PARTIAL_ALIGNMENT,60,3289,ADEQUATE,0.4834296138643965,4.265075821691042,4.559325760617176,-0.23655340081614434,-0.12556053811667559
DOWN,SMALL_BODY,LOW_RANGE,NORMAL_VOLUME,PARTIAL_ALIGNMENT,60,2758,ADEQUATE,0.560188542422045,5.035147305108483,3.9035186290331136,0.6396049128230757,0.5784234234957083
UP,SMALL_BODY,LOW_RANGE,NORMAL_VOLUME,PARTIAL_ALIGNMENT,60,2639,ADEQUATE,0.49185297461159533,4.293349749916132,4.5631038641371475,-0.18162855801307526,-0.011914893616919829
DOWN,STRONG_BODY,EXPANSION_RANGE,NORMAL_VOLUME,PARTIAL_ALIGNMENT,60,2522,ADEQUATE,0.5154639175257731,4.973631382744502,4.436851089191214,0.1357530871464268,-0.06786779819128197
UP,STRONG_BODY,EXPANSION_RANGE,NORMAL_VOLUME,PARTIAL_ALIGNMENT,60,2417,ADEQUATE,0.47000413736036406,4.568843267285557,4.890960475406222,-0.4074594330090386,-0.42608695652169987
DOWN,MEDIUM_BODY,LOW_RANGE,NORMAL_VOLUME,PARTIAL_ALIGNMENT,60,1859,ADEQUATE,0.5529854760623991,4.785714395117845,3.870002111667196,0.4435259735714974,0.4185094185094199
UP,MEDIUM_BODY,LOW_RANGE,NORMAL_VOLUME,PARTIAL_ALIGNMENT,60,1742,ADEQUATE,0.5011481056257175,4.459773436934685,4.365157223757734,-0.05555276831224965,-0.10707094705659395
UP,SMALL_BODY,LOW_RANGE,LOW_VOLUME,PARTIAL_ALIGNMENT,60,1467,ADEQUATE,0.4778459441036128,4.442932814105227,4.890856410843889,-0.303102476648419,-0.2948001718950532
DOWN,SMALL_BODY,LOW_RANGE,LOW_VOLUME,PARTIAL_ALIGNMENT,60,1444,ADEQUATE,0.5401662049861495,5.357428998365554,4.3481298887858095,0.5942784248844784,0.35292873308105227
DOWN,MEDIUM_BODY,EXPANSION_RANGE,NORMAL_VOLUME,PARTIAL_ALIGNMENT,60,1327,ADEQUATE,0.5410700828937453,5.295033225944819,4.444316679855719,0.2855251524998278,0.19121140142555937
UP,MEDIUM_BODY,EXPANSION_RANGE,NORMAL_VOLUME,PARTIAL_ALIGNMENT,60,1235,ADEQUATE,0.5076923076923077,4.883367989012792,4.811459119958903,0.14462207636136631,0.048568950563699816
DOWN,MEDIUM_BODY,LOW_RANGE,LOW_VOLUME,PARTIAL_ALIGNMENT,60,1203,ADEQUATE,0.5369908561928513,5.132012183337383,4.405191274606567,0.4228967495425173,0.4418504107217223
UP,MEDIUM_BODY,LOW_RANGE,LOW_VOLUME,PARTIAL_ALIGNMENT,60,1082,ADEQUATE,0.4879852125693161,4.656086378176471,4.838383007612604,-0.2284825484895707,-0.12272590254636295
DOWN,STRONG_BODY,LOW_RANGE,NORMAL_VOLUME,PARTIAL_ALIGNMENT,60,943,ADEQUATE,0.5270413573700954,4.982178967615645,4.088095533567195,0.5843348980836383,0.4761176920134104
DOWN,MEDIUM_BODY,NORMAL_RANGE,NORMAL_VOLUME,FULL_ALIGNMENT,60,898,ADEQUATE,0.5256124721603563,4.762334144819968,3.8627586034871535,0.3118408732615557,0.08751187745159028
UP,MEDIUM_BODY,NORMAL_RANGE,NORMAL_VOLUME,NO_ALIGNMENT,60,868,ADEQUATE,0.4976958525345622,4.201895842882444,4.503164678494203,-0.1860778901134835,0.1513385321581479
UP,STRONG_BODY,LOW_RANGE,NORMAL_VOLUME,PARTIAL_ALIGNMENT,60,865,ADEQUATE,0.5213872832369942,4.408100549962355,4.223181504320725,0.023357368212225407,0.3008849557522097
UP,SMALL_BODY,NORMAL_RANGE,NORMAL_VOLUME,NO_ALIGNMENT,60,864,ADEQUATE,0.49537037037037035,4.415008856171052,4.619798853215799,-0.07009087112281065,-0.11897390147426654
DOWN,SMALL_BODY,NORMAL_RANGE,NORMAL_VOLUME,FULL_ALIGNMENT,60,836,ADEQUATE,0.5287081339712919,5.30452812812459,3.7480961356319717,1.033744815084006,0.30262846891582784
DOWN,SMALL_BODY,NORMAL_RANGE,NORMAL_VOLUME,NO_ALIGNMENT,60,769,ADEQUATE,0.5513654096228868,5.035824349904132,4.137667186736976,0.6758957136709494,0.7878282617758697
UP,MEDIUM_BODY,NORMAL_RANGE,NORMAL_VOLUME,FULL_ALIGNMENT,60,763,ADEQUATE,0.4796854521625164,4.544282236125178,4.469187697939845,-0.18462215361088652,-0.4053872053874947
DOWN,MEDIUM_BODY,NORMAL_RANGE,NORMAL_VOLUME,NO_ALIGNMENT,60,736,ADEQUATE,0.5366847826086957,4.705755820599544,4.267219332006434,0.32809494163514497,0.547778340318549
UP,STRONG_BODY,NORMAL_RANGE,LOW_VOLUME,PARTIAL_ALIGNMENT,60,731,ADEQUATE,0.4829001367989056,4.868548650937282,4.966276945650154,-0.005173884987746852,-0.1311091600818272
DOWN,STRONG_BODY,NORMAL_RANGE,LOW_VOLUME,PARTIAL_ALIGNMENT,60,730,ADEQUATE,0.5589041095890411,5.716799561173313,4.5344491583227144,0.6057117667457714,0.5571425038333668
DOWN,STRONG_BODY,NORMAL_RANGE,NORMAL_VOLUME,FULL_ALIGNMENT,60,720,ADEQUATE,0.5305555555555556,5.217809697550629,3.7088051272403866,0.8095167020287273,0.10159750860102584
UP,SMALL_BODY,NORMAL_RANGE,NORMAL_VOLUME,FULL_ALIGNMENT,60,702,ADEQUATE,0.47293447293447294,4.430790548311675,4.577025564565461,-0.13747899363971167,-0.32213630736891685
UP,STRONG_BODY,NORMAL_RANGE,NORMAL_VOLUME,NO_ALIGNMENT,60,695,ADEQUATE,0.4805755395683453,3.8679438672831212,4.471293041239792,-0.16140601344983063,0.12397609032559619
UP,MEDIUM_BODY,NORMAL_RANGE,LOW_VOLUME,PARTIAL_ALIGNMENT,60,680,ADEQUATE,0.46176470588235297,4.760182356794246,5.242132227517403,-0.18655000770329558,-0.3414492241731105
DOWN,STRONG_BODY,NORMAL_RANGE,NORMAL_VOLUME,NO_ALIGNMENT,60,651,ADEQUATE,0.5468509984639017,4.62497145762255,4.1083716648758175,0.32533015276726074,0.3674033149175522
UP,STRONG_BODY,NORMAL_RANGE,NORMAL_VOLUME,FULL_ALIGNMENT,60,641,ADEQUATE,0.5241809672386896,4.749520439292332,4.260529417251318,0.3390303782280046,-0.023051591657323785
DOWN,STRONG_BODY,LOW_RANGE,LOW_VOLUME,PARTIAL_ALIGNMENT,60,635,ADEQUATE,0.5291338582677165,5.003576359090081,4.762257584779714,-0.23728614472577464,-0.04816513761475537
UP,STRONG_BODY,LOW_RANGE,LOW_VOLUME,PARTIAL_ALIGNMENT,60,618,ADEQUATE,0.5129449838187702,5.597453096135264,4.569629215580127,0.7337849455831521,-0.0832418301218812
DOWN,MEDIUM_BODY,NORMAL_RANGE,LOW_VOLUME,PARTIAL_ALIGNMENT,60,597,ADEQUATE,0.542713567839196,5.7867201958290675,4.780539233712291,0.5230678943824877,0.5187747035572946
DOWN,STRONG_BODY,EXPANSION_RANGE,NORMAL_VOLUME,FULL_ALIGNMENT,60,595,ADEQUATE,0.5109243697478991,4.633595858110899,4.070752204487531,0.14978819479304456,-0.13636363636370075
DOWN,SMALL_BODY,LOW_RANGE,NORMAL_VOLUME,FULL_ALIGNMENT,60,593,ADEQUATE,0.5682967959527825,5.239050865409322,3.332402091489963,1.2172166738246197,0.23135593220360726
UP,SMALL_BODY,EXPANSION_RANGE,NORMAL_VOLUME,PARTIAL_ALIGNMENT,60,588,ADEQUATE,0.4744897959183674,4.835857898936797,5.256273887072793,-0.306048473424957,-0.2854913901157928
DOWN,SMALL_BODY,EXPANSION_RANGE,NORMAL_VOLUME,PARTIAL_ALIGNMENT,60,579,ADEQUATE,0.538860103626943,5.386137614769014,4.553800609969409,0.4064902338378798,0.2494432071269451
UP,STRONG_BODY,EXPANSION_RANGE,NORMAL_VOLUME,FULL_ALIGNMENT,60,547,ADEQUATE,0.453382084095064,4.258418745467101,4.78594754970082,-0.5026944262399341,-0.7649484536083556
UP,SMALL_BODY,LOW_RANGE,NORMAL_VOLUME,NO_ALIGNMENT,60,546,ADEQUATE,0.5238095238095238,4.155620101325483,4.256540357626458,0.013489310798635698,0.3413383497571131
UP,SMALL_BODY,LOW_RANGE,NORMAL_VOLUME,FULL_ALIGNMENT,60,514,ADEQUATE,0.4961089494163424,4.461474480631713,4.097798479066909,0.27681085404026506,-0.08038617572303562
UP,STRONG_BODY,EXPANSION_RANGE,NORMAL_VOLUME,NO_ALIGNMENT,60,504,ADEQUATE,0.5079365079365079,4.240226699034505,4.527022531179364,0.06617460714363713,0.3957081725117768
DOWN,SMALL_BODY,LOW_RANGE,NORMAL_VOLUME,NO_ALIGNMENT,60,484,ADEQUATE,0.5413223140495868,4.708480617566454,3.8968259724129073,0.4625409758188787,0.20954246568672907
DOWN,SMALL_BODY,NORMAL_RANGE,LOW_VOLUME,PARTIAL_ALIGNMENT,60,455,ADEQUATE,0.5362637362637362,6.059402353992819,4.94919343669602,0.6483070204130624,0.09976887519257356
DOWN,STRONG_BODY,EXPANSION_RANGE,NORMAL_VOLUME,NO_ALIGNMENT,60,455,ADEQUATE,0.512087912087912,4.623183902928911,4.557169675635113,-0.09617740302106452,0.22587036512865924
UP,SMALL_BODY,NORMAL_RANGE,LOW_VOLUME,PARTIAL_ALIGNMENT,60,447,ADEQUATE,0.5190156599552572,5.435233765610599,4.8985217957846725,0.41184108991211266,0.0817007086282563
UP,MEDIUM_BODY,LOW_RANGE,NORMAL_VOLUME,NO_ALIGNMENT,60,374,ADEQUATE,0.47058823529411764,4.021868518589857,4.903517709796583,-0.32235348697966587,0.32152482189761133
DOWN,MEDIUM_BODY,LOW_RANGE,NORMAL_VOLUME,FULL_ALIGNMENT,60,361,ADEQUATE,0.5401662049861495,4.636137232978121,3.5423154966816983,0.5230028927729984,0.21482862469520164
DOWN,MEDIUM_BODY,LOW_RANGE,NORMAL_VOLUME,NO_ALIGNMENT,60,357,ADEQUATE,0.5434173669467787,4.481593326565001,3.8369723976512824,0.4074636105490525,0.5334658714383186
DOWN,STRONG_BODY,EXPANSION_RANGE,HIGH_VOLUME,PARTIAL_ALIGNMENT,60,350,ADEQUATE,0.4828571428571429,5.232547871901407,4.60057129376465,-0.04225390535829137,-0.43276273310350133
UP,MEDIUM_BODY,LOW_RANGE,NORMAL_VOLUME,FULL_ALIGNMENT,60,335,ADEQUATE,0.5253731343283582,4.404751323103918,4.366578933479654,0.12225572254492605,0.21178595619781157
DOWN,MEDIUM_BODY,EXPANSION_RANGE,NORMAL_VOLUME,FULL_ALIGNMENT,60,317,ADEQUATE,0.5709779179810726,5.181114440298533,3.6727042548931643,0.758871392265616,0.4078005430755678
UP,STRONG_BODY,EXPANSION_RANGE,HIGH_VOLUME,PARTIAL_ALIGNMENT,60,306,ADEQUATE,0.4803921568627451,4.503186179996361,4.836365932073044,-0.3065307539839057,0.3515903730416321
UP,MEDIUM_BODY,EXPANSION_RANGE,NORMAL_VOLUME,NO_ALIGNMENT,60,279,ADEQUATE,0.4982078853046595,4.6567369891537185,4.279580797877253,0.6027740798165535,0.41166626822854646
DOWN,MEDIUM_BODY,EXPANSION_RANGE,NORMAL_VOLUME,NO_ALIGNMENT,60,236,ADEQUATE,0.5466101694915254,4.8856147485626895,4.254019667913665,0.23144164130501746,0.3711221464116054
UP,MEDIUM_BODY,EXPANSION_RANGE,NORMAL_VOLUME,FULL_ALIGNMENT,60,235,ADEQUATE,0.5234042553191489,4.626934466417265,4.434989258956046,0.18731631135767088,-0.32293960820675216
UP,SMALL_BODY,LOW_RANGE,LOW_VOLUME,FULL_ALIGNMENT,60,222,ADEQUATE,0.46396396396396394,4.594256143600573,4.658874187245469,-0.028504326213840685,0.0514278304488635
DOWN,SMALL_BODY,LOW_RANGE,LOW_VOLUME,NO_ALIGNMENT,60,218,ADEQUATE,0.5045871559633027,5.08107457736567,4.621976774308299,0.05821891763545714,0.2689953774979723
DOWN,SMALL_BODY,LOW_RANGE,LOW_VOLUME,FULL_ALIGNMENT,60,213,ADEQUATE,0.5492957746478874,5.960118050083669,3.9146037344526454,1.328142668364064,0.3217137293087431
UP,SMALL_BODY,LOW_RANGE,LOW_VOLUME,NO_ALIGNMENT,60,211,ADEQUATE,0.45023696682464454,4.315772012351171,5.0989694693319425,-0.3799096707383241,-0.6294673737605674
DOWN,MEDIUM_BODY,EXPANSION_RANGE,HIGH_VOLUME,PARTIAL_ALIGNMENT,60,208,ADEQUATE,0.4567307692307692,5.114423015451655,5.381181877583738,-0.6807339102266313,-0.6752466391540289
UP,MEDIUM_BODY,EXPANSION_RANGE,HIGH_VOLUME,PARTIAL_ALIGNMENT,60,205,ADEQUATE,0.526829268292683,5.301717822822918,4.031368058739079,1.0069176525090806,0.7010954616588658
UP,STRONG_BODY,LOW_RANGE,NORMAL_VOLUME,NO_ALIGNMENT,60,183,INSUFFICIENT_SAMPLE,0.4207650273224044,3.4196811540482224,4.5738003943062155,-0.6837441447387402,-0.16427640156481094
UP,STRONG_BODY,LOW_RANGE,NORMAL_VOLUME,FULL_ALIGNMENT,60,182,INSUFFICIENT_SAMPLE,0.5274725274725275,4.534689429869395,4.444781016814591,-0.5987152656221844,-0.23994993840763684
UP,SMALL_BODY,EXPANSION_RANGE,HIGH_VOLUME,PARTIAL_ALIGNMENT,60,175,INSUFFICIENT_SAMPLE,0.52,4.5170616056937964,4.486159062994335,0.23683777323456043,0.31111111111081413
UP,SMALL_BODY,EXPANSION_RANGE,NORMAL_VOLUME,NO_ALIGNMENT,60,173,INSUFFICIENT_SAMPLE,0.4682080924855491,3.7779933845626306,4.93584121362227,-0.4606268742414675,0.35668789808884843
DOWN,STRONG_BODY,LOW_RANGE,NORMAL_VOLUME,NO_ALIGNMENT,60,167,INSUFFICIENT_SAMPLE,0.5508982035928144,4.570617868994833,3.6581395904170915,0.36438394699507964,0.3212795549373297
DOWN,MEDIUM_BODY,LOW_RANGE,LOW_VOLUME,NO_ALIGNMENT,60,165,INSUFFICIENT_SAMPLE,0.49696969696969695,5.013343236359762,4.4737448074897745,0.2043580843239173,-0.7190833662583658
DOWN,STRONG_BODY,LOW_RANGE,NORMAL_VOLUME,FULL_ALIGNMENT,60,165,INSUFFICIENT_SAMPLE,0.5696969696969697,5.229196480870605,3.444032085421749,0.656468788263863,0.29960101559672037
DOWN,SMALL_BODY,EXPANSION_RANGE,HIGH_VOLUME,PARTIAL_ALIGNMENT,60,164,INSUFFICIENT_SAMPLE,0.5426829268292683,5.3871430067573725,4.214224646100859,0.45184752052785676,-0.10186543463781453
UP,MEDIUM_BODY,LOW_RANGE,LOW_VOLUME,FULL_ALIGNMENT,60,159,INSUFFICIENT_SAMPLE,0.49056603773584906,4.155420483717202,4.443912314257381,-0.3082038314128431,-0.37283950617265804
DOWN,MEDIUM_BODY,LOW_RANGE,LOW_VOLUME,FULL_ALIGNMENT,60,158,INSUFFICIENT_SAMPLE,0.5886075949367089,5.016270982536066,4.293998342773326,0.0678561476252271,0.23278304494906904
UP,MEDIUM_BODY,LOW_RANGE,LOW_VOLUME,NO_ALIGNMENT,60,148,INSUFFICIENT_SAMPLE,0.4864864864864865,3.987368662120372,4.851906671077748,-0.8558517044980181,-0.4980209864678765
DOWN,SMALL_BODY,EXPANSION_RANGE,NORMAL_VOLUME,FULL_ALIGNMENT,60,136,INSUFFICIENT_SAMPLE,0.47058823529411764,4.495646431382145,4.944091449376264,-0.3932206114963568,0.02787125024719949
UP,STRONG_BODY,EXPANSION_RANGE,LOW_VOLUME,PARTIAL_ALIGNMENT,60,133,INSUFFICIENT_SAMPLE,0.5413533834586466,7.534657547055604,5.1582947012032925,2.4543734591190884,1.1296513905206071
UP,STRONG_BODY,EXPANSION_RANGE,HIGH_VOLUME,FULL_ALIGNMENT,60,128,INSUFFICIENT_SAMPLE,0.515625,5.246810273878648,4.768158155248497,0.38737557419243307,0.5931531017701133
DOWN,SMALL_BODY,EXPANSION_RANGE,NORMAL_VOLUME,NO_ALIGNMENT,60,127,INSUFFICIENT_SAMPLE,0.6220472440944882,5.322096792439816,3.865684028147487,1.0412410270617773,1.38742933155963
DOWN,STRONG_BODY,NORMAL_RANGE,LOW_VOLUME,FULL_ALIGNMENT,60,127,INSUFFICIENT_SAMPLE,0.6220472440944882,6.077977869353424,3.7357679084535023,1.2746438255763726,0.8957828405239244
UP,STRONG_BODY,NORMAL_RANGE,LOW_VOLUME,NO_ALIGNMENT,60,117,INSUFFICIENT_SAMPLE,0.49572649572649574,3.765460548333055,4.657610299407503,-0.4703794300873461,-0.14218544291892704
UP,SMALL_BODY,EXPANSION_RANGE,NORMAL_VOLUME,FULL_ALIGNMENT,60,116,INSUFFICIENT_SAMPLE,0.49137931034482757,4.775134882346717,4.892326952197467,-0.10183985970551993,-1.0065201415959515
UP,STRONG_BODY,NORMAL_RANGE,LOW_VOLUME,FULL_ALIGNMENT,60,114,INSUFFICIENT_SAMPLE,0.47368421052631576,4.820021149621955,4.6443869432707015,0.29965491309808445,0.3341191105325614
DOWN,STRONG_BODY,EXPANSION_RANGE,LOW_VOLUME,PARTIAL_ALIGNMENT,60,113,INSUFFICIENT_SAMPLE,0.5309734513274337,5.750707469746911,5.183934580853877,0.08287060431898277,-0.5236220472441235
DOWN,STRONG_BODY,NORMAL_RANGE,LOW_VOLUME,NO_ALIGNMENT,60,113,INSUFFICIENT_SAMPLE,0.584070796460177,4.777300770911538,4.254843069475715,0.21205278718498854,0.5771843523071107
DOWN,STRONG_BODY,EXPANSION_RANGE,HIGH_VOLUME,FULL_ALIGNMENT,60,105,INSUFFICIENT_SAMPLE,0.42857142857142855,5.4384485784586625,4.971741706416331,0.14087619325845588,-1.2417770849572323
UP,MEDIUM_BODY,NORMAL_RANGE,LOW_VOLUME,FULL_ALIGNMENT,60,104,INSUFFICIENT_SAMPLE,0.6153846153846154,6.7643801667961965,4.094376759228027,1.9406075740283304,1.626660085090665
UP,STRONG_BODY,LOW_RANGE,LOW_VOLUME,FULL_ALIGNMENT,60,102,INSUFFICIENT_SAMPLE,0.45098039215686275,4.421367731913366,4.561842950465367,0.21088989747732456,-0.16840904257967892
DOWN,MEDIUM_BODY,NORMAL_RANGE,LOW_VOLUME,FULL_ALIGNMENT,60,99,INSUFFICIENT_SAMPLE,0.5252525252525253,4.480705200126468,3.7601090864422453,0.29922513479368296,0.40132770066378054
DOWN,STRONG_BODY,LOW_RANGE,LOW_VOLUME,NO_ALIGNMENT,60,99,INSUFFICIENT_SAMPLE,0.48484848484848486,5.553575180970861,4.840607341533928,0.3815553267662026,-0.14840989399317134
UP,STRONG_BODY,LOW_RANGE,LOW_VOLUME,NO_ALIGNMENT,60,96,INSUFFICIENT_SAMPLE,0.53125,4.256112684963664,4.915842226768793,-0.254321809691112,0.1518098004206496
UP,MEDIUM_BODY,NORMAL_RANGE,LOW_VOLUME,NO_ALIGNMENT,60,94,INSUFFICIENT_SAMPLE,0.5212765957446809,4.349497364066855,5.014093663985631,-0.2806265563496658,0.06861839098129725
DOWN,STRONG_BODY,LOW_RANGE,LOW_VOLUME,FULL_ALIGNMENT,60,88,INSUFFICIENT_SAMPLE,0.5568181818181818,5.945928430113647,3.7684147803437402,1.1044702429402429,0.08734190337961742
DOWN,SMALL_BODY,NORMAL_RANGE,LOW_VOLUME,FULL_ALIGNMENT,60,87,INSUFFICIENT_SAMPLE,0.47126436781609193,5.0859935137323555,5.12182050694122,-0.06855980926960399,-1.115655853313786
DOWN,SMALL_BODY,NORMAL_RANGE,HIGH_VOLUME,PARTIAL_ALIGNMENT,60,86,INSUFFICIENT_SAMPLE,0.5232558139534884,5.026609450336722,4.280018013978997,0.23652855103983658,-0.33922105388835216
UP,SMALL_BODY,NORMAL_RANGE,HIGH_VOLUME,PARTIAL_ALIGNMENT,60,85,INSUFFICIENT_SAMPLE,0.49411764705882355,4.90158796245549,4.401842761012558,0.40935523162966275,-0.5253742951585348
DOWN,MEDIUM_BODY,NORMAL_RANGE,LOW_VOLUME,NO_ALIGNMENT,60,83,INSUFFICIENT_SAMPLE,0.5301204819277109,4.720609498616869,5.194897596861439,-0.1934222351963354,0.3731037310370826
UP,SMALL_BODY,NORMAL_RANGE,LOW_VOLUME,NO_ALIGNMENT,60,75,INSUFFICIENT_SAMPLE,0.49333333333333335,4.789857108955798,4.7350900223054175,0.9201190339351502,-0.3408239700371484
UP,STRONG_BODY,EXPANSION_RANGE,HIGH_VOLUME,NO_ALIGNMENT,60,73,INSUFFICIENT_SAMPLE,0.3835616438356164,3.6928681147276166,5.594557884964224,-0.7134456728372532,-1.3843466107617628
UP,MEDIUM_BODY,EXPANSION_RANGE,HIGH_VOLUME,NO_ALIGNMENT,60,71,INSUFFICIENT_SAMPLE,0.43661971830985913,3.8664897477258067,5.615479336108534,-1.174737471854975,-0.3425531914891542
UP,SMALL_BODY,EXPANSION_RANGE,HIGH_VOLUME,NO_ALIGNMENT,60,71,INSUFFICIENT_SAMPLE,0.4084507042253521,4.251440505982385,6.1708083427487805,-1.5072315516794481,-0.36653386454185827
UP,SMALL_BODY,NORMAL_RANGE,LOW_VOLUME,FULL_ALIGNMENT,60,71,INSUFFICIENT_SAMPLE,0.5492957746478874,5.743212328487066,4.784775255090203,1.1745973123408195,0.7033285094066178
DOWN,SMALL_BODY,EXPANSION_RANGE,HIGH_VOLUME,NO_ALIGNMENT,60,66,INSUFFICIENT_SAMPLE,0.5303030303030303,4.686542614982783,4.50122226161144,0.3645572122348062,0.9287700373075204
DOWN,MEDIUM_BODY,EXPANSION_RANGE,HIGH_VOLUME,NO_ALIGNMENT,60,64,INSUFFICIENT_SAMPLE,0.5,4.414257845924563,4.165001516067816,0.157677862532074,0.38548860664320095
DOWN,MEDIUM_BODY,EXPANSION_RANGE,HIGH_VOLUME,FULL_ALIGNMENT,60,62,INSUFFICIENT_SAMPLE,0.5,4.931417058517703,4.286909916784449,-0.14045876199311183,0.3419935096748174
UP,MEDIUM_BODY,EXPANSION_RANGE,HIGH_VOLUME,FULL_ALIGNMENT,60,61,INSUFFICIENT_SAMPLE,0.5737704918032787,5.843124875593843,3.526839970940959,1.9178299496582878,1.3725490196080643
UP,MEDIUM_BODY,NORMAL_RANGE,HIGH_VOLUME,PARTIAL_ALIGNMENT,60,60,INSUFFICIENT_SAMPLE,0.5,4.535194472240823,4.694833789517157,-0.5586339962344172,-0.5897132127769988
DOWN,STRONG_BODY,EXPANSION_RANGE,HIGH_VOLUME,NO_ALIGNMENT,60,56,INSUFFICIENT_SAMPLE,0.4107142857142857,4.694530012184344,6.055603311175807,-0.6031461323717762,0.005317597997286538
DOWN,SMALL_BODY,NORMAL_RANGE,LOW_VOLUME,NO_ALIGNMENT,60,54,INSUFFICIENT_SAMPLE,0.5555555555555556,5.414846568628932,5.577709122346069,-0.7539058510488765,-0.5069164774359969
DOWN,MEDIUM_BODY,NORMAL_RANGE,HIGH_VOLUME,PARTIAL_ALIGNMENT,60,52,INSUFFICIENT_SAMPLE,0.4423076923076923,5.21592468124014,5.953839074270578,-0.43550242362293334,-2.1487591910506696
UP,STRONG_BODY,NORMAL_RANGE,HIGH_VOLUME,PARTIAL_ALIGNMENT,60,50,INSUFFICIENT_SAMPLE,0.5,4.869108281697548,4.420410708943907,1.3018904357229975,-0.029041393942690154
UP,SMALL_BODY,EXPANSION_RANGE,HIGH_VOLUME,FULL_ALIGNMENT,60,47,INSUFFICIENT_SAMPLE,0.44680851063829785,5.403036157783607,5.104065940292503,-0.2547219815167375,-0.5182519280207779
DOWN,SMALL_BODY,EXPANSION_RANGE,HIGH_VOLUME,FULL_ALIGNMENT,60,42,INSUFFICIENT_SAMPLE,0.5952380952380952,4.990903663436642,3.6056948004943647,1.0713185094513835,0.2527452709850986
DOWN,MEDIUM_BODY,EXPANSION_RANGE,LOW_VOLUME,PARTIAL_ALIGNMENT,60,40,INSUFFICIENT_SAMPLE,0.575,4.96657904394303,3.8058054543076323,0.5147071053048091,0.7126895925220584
UP,MEDIUM_BODY,EXPANSION_RANGE,LOW_VOLUME,PARTIAL_ALIGNMENT,60,39,INSUFFICIENT_SAMPLE,0.5128205128205128,5.986560293490139,5.528017594541938,0.6696948458017514,1.5047699809199875
DOWN,STRONG_BODY,NORMAL_RANGE,HIGH_VOLUME,PARTIAL_ALIGNMENT,60,35,INSUFFICIENT_SAMPLE,0.42857142857142855,4.68763089409459,5.315949480990305,-0.6432233485311374,-1.0194174757276202
DOWN,SMALL_BODY,NORMAL_RANGE,HIGH_VOLUME,FULL_ALIGNMENT,60,24,INSUFFICIENT_SAMPLE,0.5833333333333334,4.986960874164033,3.8905992078117513,1.272513895431504,0.10480937633598239
UP,MEDIUM_BODY,NORMAL_RANGE,HIGH_VOLUME,NO_ALIGNMENT,60,24,INSUFFICIENT_SAMPLE,0.5833333333333334,4.622453702910064,3.0256356590789135,1.469128812285726,0.0576145958930018
UP,SMALL_BODY,NORMAL_RANGE,HIGH_VOLUME,NO_ALIGNMENT,60,24,INSUFFICIENT_SAMPLE,0.5416666666666666,4.497959891487004,4.320309328737107,0.256198043779871,2.6514560427510494
UP,SMALL_BODY,NORMAL_RANGE,HIGH_VOLUME,FULL_ALIGNMENT,60,23,INSUFFICIENT_SAMPLE,0.4782608695652174,4.509801305691561,4.210902242507791,0.08912678305019087,0.10393612550772512
DOWN,SMALL_BODY,NORMAL_RANGE,HIGH_VOLUME,NO_ALIGNMENT,60,22,INSUFFICIENT_SAMPLE,0.5909090909090909,3.8429014112095046,3.6480653737281945,0.9492434193446776,-0.07232988121204122
DOWN,STRONG_BODY,EXPANSION_RANGE,LOW_VOLUME,NO_ALIGNMENT,60,22,INSUFFICIENT_SAMPLE,0.5,4.154047817737673,4.9427239198212325,-1.0960243095914899,0.1570797095526616
DOWN,STRONG_BODY,EXPANSION_RANGE,LOW_VOLUME,FULL_ALIGNMENT,60,21,INSUFFICIENT_SAMPLE,0.7619047619047619,9.678440861705804,3.233125250772805,4.913722768314538,2.583797468354417
DOWN,MEDIUM_BODY,NORMAL_RANGE,HIGH_VOLUME,FULL_ALIGNMENT,60,20,INSUFFICIENT_SAMPLE,0.65,5.853493488293244,4.212314162710034,0.37928095020683533,0.48958285062896234
UP,STRONG_BODY,EXPANSION_RANGE,LOW_VOLUME,NO_ALIGNMENT,60,20,INSUFFICIENT_SAMPLE,0.4,9.579813984942957,5.245029164231777,3.762258898372275,-1.2123941587928337
