side,m1_previous_color,m5_color,m15_color,h1_color,m1_previous_body_bucket,m1_previous_range_bucket,directional_alignment,horizon_minutes,sample_size_train,sample_status_train,success_rate_train,avg_mfe_atr_train,avg_mae_atr_train,avg_return_atr_train,median_return_atr_train,sample_size_test,sample_status_test,success_rate_test,avg_mfe_atr_test,avg_mae_atr_test,avg_return_atr_test,median_return_atr_test,candidate_status
UP,GREEN,DOJI,RED,GREEN,STRONG_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,30,,,,,,,,1.0,INSUFFICIENT_SAMPLE,1.0,3.0498687664042112,1.497375328083604,1.5892388451443014,1.5892388451443014,NOT_STABLE
UP,GREEN,DOJI,RED,GREEN,STRONG_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,60,,,,,,,,1.0,INSUFFICIENT_SAMPLE,0.0,3.0498687664042112,4.988188976377575,-4.101706036744936,-4.101706036744936,NOT_STABLE
UP,GREEN,DOJI,RED,RED,MEDIUM_BODY,EXPANSION_RANGE,NO_ALIGNMENT,5,,,,,,,,1.0,INSUFFICIENT_SAMPLE,1.0,3.8267504488331694,-0.07540394973120396,3.8204667863554738,3.8204667863554738,NOT_STABLE
UP,GREEN,DOJI,RED,RED,MEDIUM_BODY,EXPANSION_RANGE,NO_ALIGNMENT,15,,,,,,,,1.0,INSUFFICIENT_SAMPLE,1.0,4.052962298025638,-0.07540394973120396,2.161579892280417,2.161579892280417,NOT_STABLE
UP,GREEN,DOJI,RED,RED,MEDIUM_BODY,EXPANSION_RANGE,NO_ALIGNMENT,30,,,,,,,,1.0,INSUFFICIENT_SAMPLE,1.0,4.052962298025638,-0.07540394973120396,1.7091561938960502,1.7091561938960502,NOT_STABLE
UP,GREEN,DOJI,RED,RED,MEDIUM_BODY,EXPANSION_RANGE,NO_ALIGNMENT,60,,,,,,,,1.0,INSUFFICIENT_SAMPLE,1.0,11.612208258528257,-0.07540394973120396,9.739676840215552,9.739676840215552,NOT_STABLE
UP,GREEN,DOJI,RED,RED,STRONG_BODY,NORMAL_RANGE,NO_ALIGNMENT,5,,,,,,,,1.0,INSUFFICIENT_SAMPLE,1.0,3.7106109324762455,0.3601286173630244,3.4083601286175544,3.4083601286175544,NOT_STABLE
UP,GREEN,DOJI,RED,RED,STRONG_BODY,NORMAL_RANGE,NO_ALIGNMENT,15,,,,,,,,1.0,INSUFFICIENT_SAMPLE,1.0,3.7106109324762455,0.3601286173630244,2.28295819935708,2.28295819935708,NOT_STABLE
UP,GREEN,DOJI,RED,RED,STRONG_BODY,NORMAL_RANGE,NO_ALIGNMENT,30,,,,,,,,1.0,INSUFFICIENT_SAMPLE,1.0,3.7106109324762455,0.3601286173630244,1.948553054662258,1.948553054662258,NOT_STABLE
UP,GREEN,DOJI,RED,RED,STRONG_BODY,NORMAL_RANGE,NO_ALIGNMENT,60,,,,,,,,1.0,INSUFFICIENT_SAMPLE,1.0,11.446945337620944,0.3601286173630244,9.14469453376242,9.14469453376242,NOT_STABLE
UP,RED,DOJI,GREEN,RED,SMALL_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,5,,,,,,,,1.0,INSUFFICIENT_SAMPLE,1.0,2.1616000000001687,1.1647999999998744,-0.4704000000000472,-0.4704000000000472,NOT_STABLE
UP,RED,DOJI,GREEN,RED,SMALL_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,15,,,,,,,,1.0,INSUFFICIENT_SAMPLE,1.0,2.97919999999962,1.4223999999993668,2.8784000000004832,2.8784000000004832,NOT_STABLE
UP,RED,DOJI,GREEN,RED,SMALL_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,30,,,,,,,,1.0,INSUFFICIENT_SAMPLE,1.0,4.692800000000229,1.4223999999993668,3.8528000000002898,3.8528000000002898,NOT_STABLE
UP,RED,DOJI,GREEN,RED,SMALL_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,60,,,,,,,,1.0,INSUFFICIENT_SAMPLE,1.0,9.127999999999947,1.4223999999993668,6.55199999999993,6.55199999999993,NOT_STABLE
UP,RED,DOJI,RED,GREEN,MEDIUM_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,5,,,,,,,,1.0,INSUFFICIENT_SAMPLE,0.0,0.13670746802366426,2.0159537890247914,-1.8368862604868805,-1.8368862604868805,NOT_STABLE
UP,RED,DOJI,RED,GREEN,MEDIUM_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,15,,,,,,,,1.0,INSUFFICIENT_SAMPLE,0.0,0.13670746802366426,2.123779397606908,-1.3247146197222208,-1.3247146197222208,NOT_STABLE
UP,RED,DOJI,RED,GREEN,MEDIUM_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,30,,,,,,,,1.0,INSUFFICIENT_SAMPLE,0.0,0.13670746802366426,2.123779397606908,-0.22335304634848244,-0.22335304634848244,NOT_STABLE
UP,RED,DOJI,RED,GREEN,MEDIUM_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,60,,,,,,,,1.0,INSUFFICIENT_SAMPLE,0.0,0.7085682849677444,2.123779397606908,0.6662082244533226,0.6662082244533226,NOT_STABLE
UP,DOJI,RED,RED,GREEN,SMALL_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,5,9.0,INSUFFICIENT_SAMPLE,0.6666666666666666,1.419145451388029,1.103365177435588,0.04802857997077083,-0.2734132268084539,,,,,,,,NOT_STABLE
UP,DOJI,RED,RED,GREEN,SMALL_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,15,9.0,INSUFFICIENT_SAMPLE,0.6666666666666666,3.104492944481042,2.043527645934503,1.0847804725747268,0.6177370030579628,,,,,,,,NOT_STABLE
UP,DOJI,RED,RED,GREEN,SMALL_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,30,9.0,INSUFFICIENT_SAMPLE,0.5555555555555556,3.69978707527114,3.406907144038327,-0.10276625707418378,1.9733263598324342,,,,,,,,NOT_STABLE
UP,DOJI,RED,RED,GREEN,SMALL_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,60,9.0,INSUFFICIENT_SAMPLE,0.5555555555555556,4.465708304473095,4.57348997887504,-0.33299889931242455,-0.9921548117155001,,,,,,,,NOT_STABLE
DOWN,RED,GREEN,GREEN,DOJI,SMALL_BODY,LOW_RANGE,NO_ALIGNMENT,5,5.0,INSUFFICIENT_SAMPLE,0.0,0.23148137452261014,1.3116075513640457,-0.6441723299962051,-0.7021494370519218,,,,,,,,NOT_STABLE
DOWN,RED,GREEN,GREEN,DOJI,SMALL_BODY,LOW_RANGE,NO_ALIGNMENT,15,5.0,INSUFFICIENT_SAMPLE,0.4,1.0488476234404227,1.8084852744691127,-0.6491032810894312,-0.8670309653922421,,,,,,,,NOT_STABLE
DOWN,RED,GREEN,GREEN,DOJI,SMALL_BODY,LOW_RANGE,NO_ALIGNMENT,30,5.0,INSUFFICIENT_SAMPLE,0.0,1.2895845732869446,10.73373917572352,-8.458696671143343,-4.886386898669424,,,,,,,,NOT_STABLE
DOWN,RED,GREEN,GREEN,DOJI,SMALL_BODY,LOW_RANGE,NO_ALIGNMENT,60,5.0,INSUFFICIENT_SAMPLE,0.0,1.3972778667123307,17.072916775143085,-13.761263940494251,-14.028659160696634,,,,,,,,NOT_STABLE
DOWN,RED,DOJI,GREEN,RED,MEDIUM_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,5,3.0,INSUFFICIENT_SAMPLE,0.6666666666666666,1.8279459216176832,0.7081070384644247,0.4067792712068122,1.0619869799038821,,,,,,,,NOT_STABLE
DOWN,RED,DOJI,GREEN,RED,MEDIUM_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,15,3.0,INSUFFICIENT_SAMPLE,0.0,1.8279459216176832,4.464453796558781,-3.9385030588626297,-4.438154542881342,,,,,,,,NOT_STABLE
DOWN,RED,DOJI,GREEN,RED,MEDIUM_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,30,3.0,INSUFFICIENT_SAMPLE,0.0,1.8279459216176832,5.6396293762475445,-4.386186554515031,-4.2905121746430295,,,,,,,,NOT_STABLE
DOWN,RED,DOJI,GREEN,RED,MEDIUM_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,60,3.0,INSUFFICIENT_SAMPLE,0.0,1.8279459216176832,12.022037569508177,-10.071706394865688,-12.487545479988597,,,,,,,,NOT_STABLE
DOWN,RED,DOJI,GREEN,RED,STRONG_BODY,NORMAL_RANGE,PARTIAL_ALIGNMENT,5,3.0,INSUFFICIENT_SAMPLE,0.3333333333333333,0.9527999531758508,1.62537746225944,-0.919567559288021,-0.6536808937267894,,,,,,,,NOT_STABLE
DOWN,RED,DOJI,GREEN,RED,STRONG_BODY,NORMAL_RANGE,PARTIAL_ALIGNMENT,15,3.0,INSUFFICIENT_SAMPLE,0.0,0.9824452681572907,3.87579123824821,-2.3993454831195367,-2.0088028169014938,,,,,,,,NOT_STABLE
DOWN,RED,DOJI,GREEN,RED,STRONG_BODY,NORMAL_RANGE,PARTIAL_ALIGNMENT,30,3.0,INSUFFICIENT_SAMPLE,0.0,1.1998442446880748,4.587331735296447,-3.1876171194644694,-4.301056338028168,,,,,,,,NOT_STABLE
DOWN,RED,DOJI,GREEN,RED,STRONG_BODY,NORMAL_RANGE,PARTIAL_ALIGNMENT,60,3.0,INSUFFICIENT_SAMPLE,0.0,1.1998442446880748,9.512486750346866,-7.122682077745007,-6.921948356807491,,,,,,,,NOT_STABLE
UP,GREEN,DOJI,GREEN,RED,STRONG_BODY,NORMAL_RANGE,PARTIAL_ALIGNMENT,5,3.0,INSUFFICIENT_SAMPLE,0.6666666666666666,1.2131778172793253,1.3868901893599528,0.3277966104079694,0.6688928846646914,,,,,,,,NOT_STABLE
UP,GREEN,DOJI,GREEN,RED,STRONG_BODY,NORMAL_RANGE,PARTIAL_ALIGNMENT,15,3.0,INSUFFICIENT_SAMPLE,0.3333333333333333,1.8464759247165814,2.275779078248783,-0.3298123119799795,0.0035961983047280094,,,,,,,,NOT_STABLE
UP,GREEN,DOJI,GREEN,RED,STRONG_BODY,NORMAL_RANGE,PARTIAL_ALIGNMENT,30,3.0,INSUFFICIENT_SAMPLE,0.3333333333333333,2.3087198868076535,3.384161714862375,-0.7265999730900742,-1.6794246082713482,,,,,,,,NOT_STABLE
UP,GREEN,DOJI,GREEN,RED,STRONG_BODY,NORMAL_RANGE,PARTIAL_ALIGNMENT,60,3.0,INSUFFICIENT_SAMPLE,0.3333333333333333,3.1019533526183696,4.004505574350218,-0.3631756177931815,-2.5137426149499302,,,,,,,,NOT_STABLE
DOWN,GREEN,DOJI,RED,GREEN,MEDIUM_BODY,NORMAL_RANGE,PARTIAL_ALIGNMENT,5,2.0,INSUFFICIENT_SAMPLE,1.0,3.7883929050409266,0.28793904585240093,2.4318695481385806,2.4318695481385806,,,,,,,,NOT_STABLE
DOWN,GREEN,DOJI,RED,GREEN,MEDIUM_BODY,NORMAL_RANGE,PARTIAL_ALIGNMENT,15,2.0,INSUFFICIENT_SAMPLE,1.0,3.8633845354392538,0.28793904585240093,2.889469033894912,2.889469033894912,,,,,,,,NOT_STABLE
DOWN,GREEN,DOJI,RED,GREEN,MEDIUM_BODY,NORMAL_RANGE,PARTIAL_ALIGNMENT,30,2.0,INSUFFICIENT_SAMPLE,1.0,5.485251796814641,0.3498421233196778,3.563114612086876,3.563114612086876,,,,,,,,NOT_STABLE
DOWN,GREEN,DOJI,RED,GREEN,MEDIUM_BODY,NORMAL_RANGE,PARTIAL_ALIGNMENT,60,2.0,INSUFFICIENT_SAMPLE,1.0,5.93285809075503,1.394766070967374,2.9700420961057934,2.9700420961057934,,,,,,,,NOT_STABLE
DOWN,GREEN,RED,DOJI,RED,SMALL_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,5,2.0,INSUFFICIENT_SAMPLE,0.5,2.1261842215941877,0.9826651620190742,1.16259277813702,1.16259277813702,,,,,,,,NOT_STABLE
DOWN,GREEN,RED,DOJI,RED,SMALL_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,15,2.0,INSUFFICIENT_SAMPLE,1.0,4.006658513182734,0.9826651620190742,2.176389187676363,2.176389187676363,,,,,,,,NOT_STABLE
DOWN,GREEN,RED,DOJI,RED,SMALL_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,30,2.0,INSUFFICIENT_SAMPLE,1.0,23.875806632907356,1.2101142405836005,14.30934804632818,14.30934804632818,,,,,,,,NOT_STABLE
DOWN,GREEN,RED,DOJI,RED,SMALL_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,60,2.0,INSUFFICIENT_SAMPLE,1.0,25.430607796825864,1.2101142405836005,18.52305579975571,18.52305579975571,,,,,,,,NOT_STABLE
DOWN,GREEN,RED,GREEN,DOJI,STRONG_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,5,2.0,INSUFFICIENT_SAMPLE,0.5,0.9572560467055414,6.757798165139927,-4.233965804839192,-4.233965804839192,,,,,,,,NOT_STABLE
DOWN,GREEN,RED,GREEN,DOJI,STRONG_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,15,2.0,INSUFFICIENT_SAMPLE,0.0,0.9572560467055414,16.894641367813133,-14.330650542124257,-14.330650542124257,,,,,,,,NOT_STABLE
DOWN,GREEN,RED,GREEN,DOJI,STRONG_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,30,2.0,INSUFFICIENT_SAMPLE,0.0,0.9572560467055414,20.54918682236037,-15.042952460389742,-15.042952460389742,,,,,,,,NOT_STABLE
DOWN,GREEN,RED,GREEN,DOJI,STRONG_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,60,2.0,INSUFFICIENT_SAMPLE,0.0,0.9572560467055414,20.54918682236037,-13.752585487911752,-13.752585487911752,,,,,,,,NOT_STABLE
DOWN,RED,DOJI,GREEN,GREEN,MEDIUM_BODY,NORMAL_RANGE,NO_ALIGNMENT,5,2.0,INSUFFICIENT_SAMPLE,1.0,3.509245501421788,0.529579395940458,2.689939503243399,2.689939503243399,,,,,,,,NOT_STABLE
DOWN,RED,DOJI,GREEN,GREEN,MEDIUM_BODY,NORMAL_RANGE,NO_ALIGNMENT,15,2.0,INSUFFICIENT_SAMPLE,1.0,3.7150347370619627,1.2510365261050147,0.33316998063700753,0.33316998063700753,,,,,,,,NOT_STABLE
DOWN,RED,DOJI,GREEN,GREEN,MEDIUM_BODY,NORMAL_RANGE,NO_ALIGNMENT,30,2.0,INSUFFICIENT_SAMPLE,0.5,3.7150347370619627,2.075114713577128,0.5452405594497353,0.5452405594497353,,,,,,,,NOT_STABLE
DOWN,RED,DOJI,GREEN,GREEN,MEDIUM_BODY,NORMAL_RANGE,NO_ALIGNMENT,60,2.0,INSUFFICIENT_SAMPLE,0.5,20.209833470668094,3.237032397883008,12.007458366663304,12.007458366663304,,,,,,,,NOT_STABLE
DOWN,RED,DOJI,GREEN,RED,SMALL_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,5,2.0,INSUFFICIENT_SAMPLE,0.5,1.1729088096747553,1.4481765707585863,-1.27474856541449,-1.27474856541449,,,,,,,,NOT_STABLE
DOWN,RED,DOJI,GREEN,RED,SMALL_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,15,2.0,INSUFFICIENT_SAMPLE,0.5,2.4134555067131505,2.818636275528747,-0.40398418606229336,-0.40398418606229336,,,,,,,,NOT_STABLE
DOWN,RED,DOJI,GREEN,RED,SMALL_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,30,2.0,INSUFFICIENT_SAMPLE,0.0,2.738740244754254,4.974694447298775,-4.112052988919871,-4.112052988919871,,,,,,,,NOT_STABLE
