M5_hour_brt,M15_market_state,H1_market_state,H4_market_state,M15_direction,H1_direction,H4_direction,anchor_tf,bars,avg_range_usd,avg_vol_ratio,h1_continue_pct,h1_pullback_pct,h1_avg_abs_ret_atr,h3_continue_pct,h3_pullback_pct,h3_avg_abs_ret_atr,h6_continue_pct,h6_pullback_pct,h6_avg_abs_ret_atr,h12_continue_pct,h12_pullback_pct,h12_avg_abs_ret_atr
23,SWEEP_OR_FALSE_BREAK,NORMAL_FLOW,NORMAL_FLOW,UP,DOWN,DOWN,M5,54,5.364629629629597,0.7928838039075999,0.5,0.9814814814814815,0.4415469476338042,0.4074074074074074,0.9814814814814815,0.7904755146795674,0.3888888888888889,0.9814814814814815,1.2454299605249446,0.3333333333333333,1.0,1.7335855588344615
13,NORMAL_FLOW,SWEEP_OR_FALSE_BREAK,SWEEP_OR_FALSE_BREAK,DOWN,DOWN,UP,M5,54,4.055740740740695,0.9713485689372108,0.5185185185185185,0.9444444444444444,0.5047527280865011,0.5555555555555556,0.9814814814814815,0.7529928347658539,0.4444444444444444,0.9814814814814815,1.2199048832391375,0.4074074074074074,0.9814814814814815,1.545085418754326
7,NORMAL_FLOW,SWEEP_OR_FALSE_BREAK,SWEEP_OR_FALSE_BREAK,UP,UP,UP,M5,54,3.6579629629629498,0.9215675767219061,0.5555555555555556,0.9259259259259259,0.5125458520428966,0.5740740740740741,0.9259259259259259,0.864866428253859,0.6111111111111112,0.9444444444444444,1.2963472452075862,0.5740740740740741,0.9444444444444444,1.7917063040540369
15,SWEEP_OR_FALSE_BREAK,SWEEP_OR_FALSE_BREAK,LOW_RANGE,DOWN,UP,UP,M5,54,2.5968518518518438,0.8365626000885064,0.42592592592592593,0.9814814814814815,0.42161161531622404,0.3148148148148148,1.0,0.7259031255368698,0.42592592592592593,1.0,0.9114136813020075,0.42592592592592593,1.0,1.3435918439280923
17,LOW_RANGE,LOW_RANGE,LOW_RANGE,UP,UP,UP,M5,54,1.946666666666673,0.5363732832259811,0.4444444444444444,1.0,0.44652424242345545,0.4074074074074074,1.0,0.8073395229827409,0.5370370370370371,1.0,1.4184789543880258,0.5740740740740741,1.0,2.178177057589899
19,SWEEP_OR_FALSE_BREAK,SWEEP_OR_FALSE_BREAK,SWEEP_OR_FALSE_BREAK,UP,UP,UP,M5,54,3.126111111111093,0.8419722652916392,0.3888888888888889,0.9444444444444444,0.4716479686543128,0.48148148148148145,0.9629629629629629,0.7114645101594271,0.48148148148148145,0.9629629629629629,0.8650905749231219,0.48148148148148145,0.9629629629629629,1.6305894984324099
13,NORMAL_FLOW,NORMAL_FLOW,NORMAL_FLOW,UP,UP,UP,M5,54,3.250185185185172,0.9072338043191545,0.6481481481481481,0.9259259259259259,0.4550462515687386,0.6111111111111112,0.9444444444444444,0.7638394108104336,0.5925925925925926,0.9814814814814815,1.033377365491741,0.6851851851851852,0.9814814814814815,1.1808803567757786
10,EXPANSION,EXPANSION,EXPANSION,UP,UP,UP,M5,54,7.123518518518528,1.2311050303609288,0.5925925925925926,1.0,0.6990229142217811,0.5,1.0,1.1157755601360664,0.5185185185185185,1.0,1.6764945978007282,0.42592592592592593,1.0,2.32103669122094
10,EXPANSION,EXPANSION,ACCEPTED_BREAKOUT,DOWN,DOWN,DOWN,M5,54,15.395740740740713,1.2692292989307432,0.5555555555555556,0.9814814814814815,0.6621575834972774,0.5925925925925926,1.0,1.0996686571296028,0.6111111111111112,1.0,1.4656955003435168,0.5555555555555556,1.0,1.7029095343687333
5,SWEEP_OR_FALSE_BREAK,SWEEP_OR_FALSE_BREAK,NORMAL_FLOW,UP,UP,UP,M5,54,3.6712962962962625,0.9356767068716277,0.35185185185185186,0.9814814814814815,0.5035468702106597,0.4444444444444444,1.0,0.7890465320414655,0.5370370370370371,1.0,1.0223566898402476,0.5555555555555556,1.0,1.5362613510222847
16,NORMAL_FLOW,NORMAL_FLOW,SWEEP_OR_FALSE_BREAK,UP,UP,UP,M5,54,2.6755555555555475,0.9920747440619623,0.6296296296296297,1.0,0.4934875109402353,0.5740740740740741,1.0,0.7393181286748693,0.6111111111111112,1.0,0.8652311533909722,0.5555555555555556,1.0,1.167656152902036
