anchor_tf,hour_brt,market_state,vol_bucket,bars,avg_range_usd,avg_vol_ratio,breakout_pct,false_break_pct,h1_continue_pct,h1_pullback_pct,h1_avg_abs_ret_atr,h3_continue_pct,h3_pullback_pct,h3_avg_abs_ret_atr,h6_continue_pct,h6_pullback_pct,h6_avg_abs_ret_atr,h12_continue_pct,h12_pullback_pct,h12_avg_abs_ret_atr
M5,13,SWEEP_OR_FALSE_BREAK,NORMAL,717,4.488800557880044,0.8843453978586505,0.12273361227336123,1.0,0.5174337517433751,0.9748953974895398,0.4018373017942354,0.4895397489539749,0.9888423988842399,0.6645680438743898,0.46582984658298465,0.9916317991631799,0.9582280364942242,0.4755927475592748,0.9944211994421199,1.33558915569462
M5,13,NORMAL_FLOW,NORMAL,643,4.797262830482106,0.8908359326858604,0.8429237947122862,0.0,0.46967340590979784,0.9813374805598756,0.4191401004208888,0.4681181959564541,0.9922239502332815,0.6597375245348412,0.48522550544323484,0.9937791601866252,0.9319288873331477,0.4821150855365474,0.9937791601866252,1.2274863666778097
M5,13,NORMAL_FLOW,LOW,529,4.210207939508497,0.7131203418383529,0.8185255198487713,0.0,0.48582230623818523,0.9829867674858223,0.34238810861956526,0.5122873345935728,0.9905482041587902,0.5844521914930211,0.4877126654064272,0.998109640831758,0.8732928993883937,0.45935727788279773,0.998109640831758,1.2205274119042475
M5,13,LOW_RANGE,LOW,418,2.424832535885163,0.6760169840848881,0.49282296650717705,0.0,0.4688995215311005,0.9808612440191388,0.3761193899654132,0.5454545454545454,0.9856459330143541,0.6014297992692349,0.5502392344497608,0.9904306220095693,0.8452960421114832,0.5669856459330144,0.992822966507177,1.1848380443835154
M5,13,NORMAL_FLOW,HIGH,251,6.219960159362545,1.0906774128865941,0.796812749003984,0.0,0.4940239043824701,0.9721115537848606,0.4456331125518505,0.4940239043824701,0.9880478087649402,0.72134991444755,0.5179282868525896,0.9960159362549801,1.017539536827973,0.43824701195219123,1.0,1.4577862642976702
M5,13,SWEEP_OR_FALSE_BREAK,HIGH,226,5.521946902654867,1.1080240868565752,0.12831858407079647,1.0,0.5221238938053098,0.9469026548672567,0.4407751307784469,0.4646017699115044,0.9601769911504425,0.7698502587716379,0.5132743362831859,0.9690265486725663,0.9570310698220051,0.5,0.9778761061946902,1.5915107439121903
M5,13,EXPANSION,HIGH,171,9.89526315789474,1.1923593181222794,0.6374269005847953,0.3684210526315789,0.4502923976608187,0.9824561403508771,0.529334236380336,0.4152046783625731,0.9941520467836257,0.8309863923692473,0.4269005847953216,1.0,1.1275530533997424,0.49122807017543857,1.0,1.3751780078464042
M5,13,LOW_RANGE,NORMAL,156,2.9495512820512797,0.8744474363186452,0.4935897435897436,0.0,0.46794871794871795,0.9615384615384616,0.3973563500297581,0.4423076923076923,0.967948717948718,0.6379147734439008,0.391025641025641,0.9807692307692307,0.848494264613831,0.44871794871794873,0.9871794871794872,1.2752294076714423
M5,13,EXPANSION,NORMAL,119,7.7731932773108765,0.9086332765883601,0.7983193277310925,0.3277310924369748,0.48739495798319327,0.9831932773109243,0.36735589990511985,0.5378151260504201,0.9915966386554622,0.6331648419387846,0.5126050420168067,1.0,0.8405812637372493,0.5042016806722689,1.0,1.0650961233347616
M5,13,ACCEPTED_BREAKOUT,HIGH,57,8.923684210526293,1.3023663380135109,1.0,0.0,0.42105263157894735,1.0,0.5173088167315556,0.3157894736842105,1.0,0.7170007279436432,0.38596491228070173,1.0,0.9532534192100977,0.47368421052631576,1.0,1.5600633534715938
