anchor_tf,hour_brt,time_slot,bars,avg_range_usd,median_range_usd,avg_abs_net_usd,avg_vol_ratio,up_pct,down_pct,breakout_up_pct,breakout_down_pct,false_break_pct,h1_continue_pct,h1_pullback_pct,h1_breakout_accept_pct,h1_breakout_reject_pct,h1_avg_ret_atr,h1_avg_abs_ret_atr,h3_continue_pct,h3_pullback_pct,h3_breakout_accept_pct,h3_breakout_reject_pct,h3_avg_ret_atr,h3_avg_abs_ret_atr,h6_continue_pct,h6_pullback_pct,h6_breakout_accept_pct,h6_breakout_reject_pct,h6_avg_ret_atr,h6_avg_abs_ret_atr,h12_continue_pct,h12_pullback_pct,h12_breakout_accept_pct,h12_breakout_reject_pct,h12_avg_ret_atr,h12_avg_abs_ret_atr
M5,0,00:50,364,2.900357142857133,2.3900000000001,1.3186813186813549,0.813184364267083,0.4478021978021978,0.5494505494505495,0.22527472527472528,0.2554945054945055,0.45879120879120877,0.49175824175824173,0.9587912087912088,0.1565934065934066,0.4642857142857143,-0.06933687546519916,0.38448549377482255,0.49725274725274726,0.9807692307692307,0.21703296703296704,0.4697802197802198,-0.0370258788471093,0.7515305213017498,0.5247252747252747,0.9835164835164835,0.25,0.4725274725274725,-0.04594739043238474,1.107832018651765,0.5686813186813187,0.9862637362637363,0.260989010989011,0.4725274725274725,0.06268713703788195,1.8465585257221517
M5,0,00:55,364,2.9424725274725536,2.25,1.4597527472527394,0.8166766347159333,0.4532967032967033,0.5467032967032966,0.18956043956043955,0.28296703296703296,0.4423076923076923,0.521978021978022,0.978021978021978,0.17032967032967034,0.45604395604395603,0.011132224167257239,0.43539140115084474,0.5137362637362637,0.9862637362637363,0.19230769230769232,0.46153846153846156,0.05910898396584367,0.739710690735216,0.4725274725274725,0.989010989010989,0.21153846153846154,0.4642857142857143,0.025088258826534062,1.135467150218973,0.46153846153846156,0.989010989010989,0.22252747252747251,0.4642857142857143,0.10495454753596255,1.954457630406377
M5,1,01:00,364,3.5585439560439847,2.7600000000002183,1.6227197802197741,0.9256548101299359,0.5054945054945055,0.49175824175824173,0.260989010989011,0.2774725274725275,0.4945054945054945,0.5027472527472527,0.9752747252747253,0.17307692307692307,0.532967032967033,0.022079006970522983,0.41845211418926564,0.5054945054945055,0.9862637362637363,0.22252747252747251,0.5357142857142857,0.002820453905991356,0.7097459320205268,0.5439560439560439,0.9862637362637363,0.26373626373626374,0.5357142857142857,0.017667755238995952,1.203775483494219,0.5247252747252747,0.9945054945054945,0.28846153846153844,0.5384615384615384,0.14972842898699718,1.84789936172623
M5,1,01:05,364,3.3256318681318824,2.5249999999998636,1.5441758241758428,0.8829623542400094,0.5,0.49725274725274726,0.23626373626373626,0.21978021978021978,0.4423076923076923,0.4697802197802198,0.978021978021978,0.10989010989010989,0.4423076923076923,0.026659640019248504,0.3978840331542004,0.4835164835164835,0.9835164835164835,0.17857142857142858,0.44505494505494503,-0.004627283139870448,0.7589232778872225,0.4945054945054945,0.989010989010989,0.2032967032967033,0.4478021978021978,0.043176183489126864,1.2362452545540623,0.48626373626373626,0.9917582417582418,0.21978021978021978,0.45054945054945056,0.15954480610630137,1.9359542350623413
M5,1,01:10,364,3.199010989010998,2.4299999999998363,1.4960989010989159,0.8607461087420728,0.5274725274725275,0.4697802197802198,0.22802197802197802,0.17857142857142858,0.5027472527472527,0.4478021978021978,0.989010989010989,0.12362637362637363,0.40384615384615385,-0.043111978921414856,0.4318793499022351,0.45879120879120877,0.9945054945054945,0.14835164835164835,0.4065934065934066,-0.028334392671813924,0.780980778152527,0.49725274725274726,0.9972527472527473,0.17857142857142858,0.4065934065934066,0.0359513107468967,1.2483470494826314,0.49725274725274726,0.9972527472527473,0.17307692307692307,0.4065934065934066,0.09242278317549431,1.9710607240502402
M5,1,01:15,364,3.3211813186813357,2.450000000000273,1.6522252747252706,0.8906622843613735,0.47527472527472525,0.521978021978022,0.23901098901098902,0.22527472527472528,0.46153846153846156,0.5247252747252747,0.9532967032967034,0.17032967032967034,0.4423076923076923,0.013596004666504994,0.43970322517995597,0.5274725274725275,0.9587912087912088,0.22252747252747251,0.4423076923076923,0.016086455319978325,0.8742682804066729,0.4807692307692308,0.9725274725274725,0.20054945054945056,0.45054945054945056,0.1245389071145392,1.3193643931632628,0.4807692307692308,0.978021978021978,0.1813186813186813,0.4532967032967033,0.17000765609230412,1.9622838969632685
M5,1,01:20,364,3.3003296703296856,2.519999999999982,1.614038461538446,0.9055077580905624,0.489010989010989,0.5054945054945055,0.23901098901098902,0.22802197802197802,0.4423076923076923,0.47802197802197804,0.9807692307692307,0.16483516483516483,0.46703296703296704,0.0009588517793418163,0.43687114950635975,0.5192307692307693,0.9862637362637363,0.19505494505494506,0.46703296703296704,0.04718684223294588,0.9326973530059555,0.49725274725274726,0.9862637362637363,0.18956043956043955,0.46703296703296704,0.11983295345720525,1.4212442997306804,0.489010989010989,0.9917582417582418,0.18681318681318682,0.46703296703296704,0.14280262976134642,2.055747808512274
M5,1,01:25,364,3.3197802197802337,2.5600000000004,1.6654670329670505,0.9154646548815467,0.5082417582417582,0.489010989010989,0.2445054945054945,0.23351648351648352,0.4065934065934066,0.5521978021978022,0.9697802197802198,0.19505494505494506,0.46703296703296704,-0.0011946475155218412,0.6328266893421587,0.5164835164835165,0.978021978021978,0.21428571428571427,0.4697802197802198,0.06262138640248827,0.9654523491394174,0.521978021978022,0.9835164835164835,0.21153846153846154,0.4725274725274725,0.08785163197431262,1.462061866567171,0.5192307692307693,0.9862637362637363,0.21428571428571427,0.47527472527472525,0.11051551658658515,2.09862349815481
M5,1,01:30,364,4.666043956043941,2.9349999999999454,2.418571428571423,1.2282605482076911,0.532967032967033,0.46703296703296704,0.32142857142857145,0.27197802197802196,0.4340659340659341,0.49175824175824173,0.9835164835164835,0.17032967032967034,0.5824175824175825,0.04447704796421564,0.4889766376248106,0.489010989010989,0.9862637362637363,0.2554945054945055,0.5851648351648352,0.10528381390019337,0.8789722888149203,0.5027472527472527,0.989010989010989,0.28296703296703296,0.5879120879120879,0.14223550091784337,1.3438406151095275,0.4807692307692308,0.9917582417582418,0.3076923076923077,0.5879120879120879,0.10384436315472921,2.0777188722874365
M5,1,01:35,364,3.7517307692307846,2.880000000000109,1.7229670329670512,1.0890563856286142,0.5439560439560439,0.45604395604395603,0.2445054945054945,0.19230769230769232,0.4697802197802198,0.4697802197802198,0.9725274725274725,0.1401098901098901,0.42857142857142855,0.01553644306586754,0.4733560767331926,0.5082417582417582,0.989010989010989,0.16758241758241757,0.43131868131868134,0.0792859491664722,0.9212392143051157,0.46703296703296704,0.9917582417582418,0.18406593406593408,0.43131868131868134,0.130169068852475,1.4074968607660931,0.5192307692307693,0.9945054945054945,0.20604395604395603,0.4340659340659341,-0.04316354470623672,2.1054884578620516
M5,1,01:40,364,3.752390109890133,2.684999999999718,1.9358241758241768,1.0708270034908645,0.4835164835164835,0.5137362637362637,0.25274725274725274,0.19230769230769232,0.4835164835164835,0.5192307692307693,0.967032967032967,0.18406593406593408,0.4258241758241758,0.04814749609855388,0.5248844676776329,0.5192307692307693,0.9725274725274725,0.21703296703296704,0.42857142857142855,0.03872006873320219,0.9048207893757155,0.554945054945055,0.9807692307692307,0.23626373626373626,0.4340659340659341,0.06933383146760518,1.3465209574932315,0.521978021978022,0.989010989010989,0.24175824175824176,0.43956043956043955,-0.19305619320527476,2.200059561204388
