anchor_tf,candle_dna,bars,avg_range_usd,avg_vol_ratio,up_pct,breakout_pct,h1_continue_pct,h1_pullback_pct,h1_avg_abs_ret_atr,h3_continue_pct,h3_pullback_pct,h3_avg_abs_ret_atr,h6_continue_pct,h6_pullback_pct,h6_avg_abs_ret_atr,h12_continue_pct,h12_pullback_pct,h12_avg_abs_ret_atr
M5,UP|R:NORMAL|B:SMALL|V:HIGH|C:HIGH_MID|S:NORMAL_FLOW,530,4.372547169811321,1.1141634617880896,1.0,0.6320754716981132,0.5018867924528302,0.969811320754717,0.5268115087071654,0.49245283018867925,0.9773584905660377,0.9330399584182157,0.47735849056603774,0.9849056603773585,1.4039448040488505,0.5094339622641509,0.9905660377358491,1.9568619637921438
M5,DOWN|R:LOW|B:TINY|V:LOW|C:LOW_MID|S:SWEEP_OR_FALSE_BREAK,526,2.4330988593155816,0.6481334614398504,0.0,0.0038022813688212928,0.5133079847908745,0.9790874524714829,0.3854237413535808,0.5,0.9942965779467681,0.7248542146556204,0.4923954372623574,0.9961977186311787,1.0755625375137146,0.49049429657794674,0.9961977186311787,1.6378309447759343
M5,DOWN|R:NORMAL|B:SMALL|V:LOW|C:LOW_MID|S:NORMAL_FLOW,525,3.146628571428561,0.6868618324212041,0.0,0.7352380952380952,0.47619047619047616,0.9714285714285714,0.4307892407903396,0.4895238095238095,0.979047619047619,0.7813345586492125,0.47619047619047616,0.9866666666666667,1.187435259738838,0.45714285714285713,0.9904761904761905,1.7483193743207137
M5,DOWN|R:NORMAL|B:TINY|V:NORMAL|C:HIGH_MID|S:SWEEP_OR_FALSE_BREAK,518,3.8843629343629393,0.8982974424643827,0.0,0.0,0.5212355212355212,0.9806949806949807,0.4592665972492239,0.5019305019305019,0.9864864864864865,0.8576346366858303,0.4749034749034749,0.9980694980694981,1.1877793887382944,0.444015444015444,0.9980694980694981,1.6906121435172123
M5,DOWN|R:NORMAL|B:TINY|V:HIGH|C:LOW_MID|S:SWEEP_OR_FALSE_BREAK,513,4.120000000000012,1.1615847201534242,0.0,0.007797270955165692,0.5009746588693957,0.9883040935672515,0.5121377670692631,0.47953216374269003,0.9941520467836257,0.9248505681056142,0.43664717348927873,0.9961013645224172,1.2883617627788335,0.47173489278752434,0.9961013645224172,2.0371853576543164
M5,DOWN|R:HIGH|B:MEDIUM|V:HIGH|C:CLOSE_LOW|S:EXPANSION,509,6.841453831041252,1.1905628282962168,0.0,0.6856581532416502,0.48330058939096265,0.9882121807465619,0.5922399602687389,0.44597249508840864,0.9941060903732809,1.0184740994092019,0.45972495088408644,0.9941060903732809,1.4697079209432793,0.4715127701375246,0.9960707269155207,1.9805616087606366
M5,UP|R:NORMAL|B:TINY|V:HIGH|C:HIGH_MID|S:SWEEP_OR_FALSE_BREAK,507,3.931005917159755,1.153058730124028,1.0,0.009861932938856016,0.4970414201183432,0.9763313609467456,0.5552216874254099,0.5305719921104537,0.980276134122288,0.8975389037302525,0.5167652859960552,0.9822485207100592,1.3191995676728683,0.5069033530571992,0.9861932938856016,1.9922831722881813
M5,UP|R:LOW|B:TINY|V:LOW|C:CLOSE_HIGH|S:SWEEP_OR_FALSE_BREAK,506,2.1950592885375264,0.6364689814462062,1.0,0.019762845849802372,0.4525691699604743,0.9683794466403162,0.3879123051074527,0.4762845849802372,0.9841897233201581,0.7296042698612055,0.4980237154150198,0.9881422924901185,1.196647315504641,0.5098814229249012,0.9901185770750988,1.847113821060437
M5,UP|R:NORMAL|B:MEDIUM|V:HIGH|C:CLOSE_HIGH|S:NORMAL_FLOW,505,4.578851485148516,1.0987695254383731,1.0,0.8138613861386138,0.4514851485148515,0.9821782178217822,0.5087041037084388,0.4910891089108911,0.9900990099009901,0.8338374411529901,0.4693069306930693,0.9920792079207921,1.2444796698250467,0.502970297029703,0.994059405940594,1.7606738388016792
M5,DOWN|R:NORMAL|B:SMALL|V:NORMAL|C:LOW_MID|S:SWEEP_OR_FALSE_BREAK,491,4.096720977596707,0.8969945937298406,0.0,0.038696537678207736,0.5091649694501018,0.9674134419551935,0.46794071238190105,0.4745417515274949,0.9857433808553971,0.7902793565877702,0.4847250509164969,0.9898167006109979,1.1527576510293316,0.5010183299389002,0.9918533604887984,1.557975684064843
M5,UP|R:LOW|B:TINY|V:LOW|C:HIGH_MID|S:SWEEP_OR_FALSE_BREAK,491,2.261405295315683,0.6557732719597114,1.0,0.0,0.505091649694501,0.9633401221995926,0.37368991647460154,0.505091649694501,0.9837067209775967,0.708671985837672,0.539714867617108,0.9877800407331976,1.0568766078564515,0.5132382892057027,0.9918533604887984,1.5752760210185037
M5,DOWN|R:NORMAL|B:SMALL|V:HIGH|C:LOW_MID|S:NORMAL_FLOW,478,4.070355648535565,1.1091012271504361,0.0,0.604602510460251,0.4665271966527197,0.9748953974895398,0.5079375574404266,0.4769874476987448,0.9853556485355649,0.9056557301272523,0.5230125523012552,0.9937238493723849,1.2005668182951816,0.4707112970711297,0.99581589958159,1.7486044172084936
M5,DOWN|R:LOW|B:TINY|V:LOW|C:LOW_MID|S:LOW_RANGE,476,2.0932142857142932,0.6325657626993515,0.0,0.2857142857142857,0.43487394957983194,0.9852941176470589,0.4137517025607122,0.47478991596638653,0.9915966386554622,0.702847860539729,0.5042016806722689,0.9936974789915967,1.0365594128664954,0.47689075630252103,0.9957983193277311,1.5771004886566942
M5,UP|R:NORMAL|B:TINY|V:NORMAL|C:LOW_MID|S:SWEEP_OR_FALSE_BREAK,469,3.751620469083132,0.8979607811869104,1.0,0.0,0.4840085287846482,0.9680170575692963,0.4298508758801228,0.4861407249466951,0.976545842217484,0.7769455804402857,0.5245202558635395,0.9850746268656716,1.1130603456080916,0.5223880597014925,0.9936034115138592,1.7663365486643654
M5,DOWN|R:LOW|B:TINY|V:LOW|C:CLOSE_LOW|S:SWEEP_OR_FALSE_BREAK,463,2.196285097192212,0.6380829915335172,0.0,0.017278617710583154,0.4794816414686825,0.9719222462203023,0.3595932520802272,0.47300215982721383,0.9913606911447084,0.718930094450127,0.5053995680345572,0.9935205183585313,1.0061899218011507,0.47516198704103674,0.9956803455723542,1.5596555193801396
M5,DOWN|R:NORMAL|B:TINY|V:HIGH|C:CLOSE_LOW|S:SWEEP_OR_FALSE_BREAK,459,4.000740740740736,1.1427742522054118,0.0,0.013071895424836602,0.485838779956427,0.9760348583877996,0.5375929499373123,0.47058823529411764,0.9825708061002179,1.0214197071464497,0.4749455337690632,0.9869281045751634,1.4210795865086165,0.485838779956427,0.9934640522875817,1.946732364808041
M5,DOWN|R:LOW|B:TINY|V:LOW|C:CLOSE_LOW|S:LOW_RANGE,452,1.9965044247787784,0.6216578089957038,0.0,0.28761061946902655,0.497787610619469,0.9623893805309734,0.3917939898320515,0.4646017699115044,0.9867256637168141,0.6924665719061861,0.4668141592920354,0.9889380530973452,1.0545548711762467,0.4579646017699115,0.9933628318584071,1.7045299996226613
M5,UP|R:HIGH|B:SMALL|V:HIGH|C:CLOSE_HIGH|S:SWEEP_OR_FALSE_BREAK,445,5.199775280898871,1.1939082680576583,1.0,0.24943820224719102,0.5460674157303371,0.9775280898876404,0.5163897168335845,0.5056179775280899,0.9932584269662922,0.9413415247742648,0.4966292134831461,0.9932584269662922,1.2992215568756347,0.5258426966292135,0.9955056179775281,1.9445447825925215
M5,UP|R:NORMAL|B:TINY|V:LOW|C:CLOSE_HIGH|S:SWEEP_OR_FALSE_BREAK,441,3.147346938775512,0.6830577825930322,1.0,0.05442176870748299,0.4852607709750567,0.9773242630385488,0.38932371382677144,0.4852607709750567,0.9863945578231292,0.8143296560689817,0.5124716553287982,0.9909297052154195,1.1507434821114348,0.5124716553287982,0.9931972789115646,1.7710672259624218
M5,UP|R:NORMAL|B:TINY|V:HIGH|C:CLOSE_HIGH|S:SWEEP_OR_FALSE_BREAK,438,3.9123515981735246,1.1397463115399418,1.0,0.02054794520547945,0.5114155251141552,0.9817351598173516,0.494637711030356,0.5182648401826484,0.9863013698630136,0.9283177925526437,0.4885844748858447,0.9908675799086758,1.4188440032678824,0.5136986301369864,0.9954337899543378,2.0767012184146285
M5,DOWN|R:NORMAL|B:MEDIUM|V:HIGH|C:CLOSE_LOW|S:NORMAL_FLOW,437,4.613318077803206,1.1026198085344234,0.0,0.7368421052631579,0.5148741418764302,0.9794050343249427,0.5031422129341571,0.4988558352402746,0.9862700228832952,0.9529983211359254,0.5240274599542334,0.988558352402746,1.3401925746841143,0.5377574370709383,0.9954233409610984,1.9774829094953457
M5,UP|R:NORMAL|B:SMALL|V:NORMAL|C:HIGH_MID|S:SWEEP_OR_FALSE_BREAK,429,4.14741258741259,0.8962758578561095,1.0,0.03496503496503497,0.5221445221445221,0.9673659673659674,0.44580450671454197,0.5221445221445221,0.986013986013986,0.768308525940618,0.5244755244755245,0.986013986013986,1.0805250935023292,0.4825174825174825,0.9883449883449883,1.7121744262034775
M5,DOWN|R:NORMAL|B:TINY|V:LOW|C:CLOSE_LOW|S:SWEEP_OR_FALSE_BREAK,425,3.3524470588235262,0.6969385566190142,0.0,0.05176470588235294,0.4964705882352941,0.9694117647058823,0.4396311780508084,0.4964705882352941,0.9788235294117648,0.7214514483663047,0.4423529411764706,0.9858823529411764,1.0976786713824223,0.4988235294117647,0.9929411764705882,1.4879018218550364
M5,DOWN|R:NORMAL|B:TINY|V:LOW|C:LOW_MID|S:SWEEP_OR_FALSE_BREAK,417,3.284460431654689,0.6923362146578651,0.0,0.014388489208633094,0.5371702637889688,0.9712230215827338,0.40060080509173657,0.4460431654676259,0.9760191846522782,0.73445818649031,0.47002398081534774,0.9928057553956835,1.0901087773645393,0.46522781774580335,0.9976019184652278,1.5661076030748868
M5,DOWN|R:HIGH|B:MEDIUM|V:HIGH|C:CLOSE_LOW|S:SWEEP_OR_FALSE_BREAK,414,5.409492753623179,1.1774344108201593,0.0,0.4057971014492754,0.45169082125603865,0.9806763285024155,0.5021556995181055,0.4251207729468599,0.9855072463768116,0.9051559823723336,0.45652173913043476,0.9927536231884058,1.289472123484165,0.4927536231884058,0.9951690821256038,1.8707498885382419
M5,UP|R:NORMAL|B:TINY|V:LOW|C:HIGH_MID|S:SWEEP_OR_FALSE_BREAK,410,3.212414634146362,0.6936337549776994,1.0,0.01707317073170732,0.4902439024390244,0.9560975609756097,0.4860136056469456,0.47804878048780486,0.9658536585365853,0.7481927220537059,0.5048780487804878,0.9780487804878049,1.051218202156297,0.48292682926829267,0.9780487804878049,1.663360858518019
M5,UP|R:HIGH|B:MEDIUM|V:NORMAL|C:CLOSE_HIGH|S:EXPANSION,404,7.1515841584158295,0.9097896969682556,1.0,0.8044554455445545,0.5247524752475248,0.9777227722772277,0.39352780956796085,0.4900990099009901,0.9851485148514851,0.7452555711996611,0.49257425742574257,0.9900990099009901,1.0457065008120048,0.5173267326732673,0.9900990099009901,1.499377781666969
