layer,context_key,bars,avg_energy,avg_range_atr,avg_vol_ratio,continuation_h3,continuation_h6,continuation_h12,pullback_0p50_h6,reach_1atr_h12,rr_tp,rr_sl,rr_ambiguous,rr_no_touch,rr_edge,fusion_edge_score
3,hour=16|state=COMPRESSION|energy=MEDIUM,314,49.81281859656427,0.8639085727839868,0.9280760686013543,0.4745222929936306,0.4968152866242038,0.5159235668789809,0.7070063694267515,0.5286624203821656,0.31528662420382164,0.6656050955414012,0.006369426751592357,0.009554140127388535,-0.3503184713375796,-0.032484076433121
3,hour=6|state=NORMAL_FLOW|energy=HIGH,342,67.36954198522228,1.2660317640042655,1.0525665043447079,0.4444444444444444,0.4619883040935672,0.42105263157894735,0.7719298245614035,0.5877192982456141,0.32456140350877194,0.6608187134502924,0.014619883040935672,0.0,-0.3362573099415205,-0.0327485380116959
4,hour=5|state=NORMAL_FLOW|energy=MEDIUM|vol=NORMAL,401,50.18383432639865,0.9228930978907613,0.9027687459830392,0.46384039900249374,0.486284289276808,0.4912718204488778,0.7206982543640897,0.5610972568578554,0.3167082294264339,0.6783042394014963,0.0024937655860349127,0.0024937655860349127,-0.3615960099750624,-0.03316708229426436
3,hour=12|state=NORMAL_FLOW|energy=MEDIUM,797,49.413991503995625,0.849597539695443,0.8408571933332307,0.4604767879548306,0.5144291091593476,0.5194479297365119,0.6888331242158093,0.533249686323714,0.30614805520702637,0.6825595984943539,0.002509410288582183,0.00878293601003764,-0.3764115432873275,-0.033312421580928495
3,hour=22|state=EXPANSION|energy=HIGH,283,71.42964676282153,1.2170579712116956,1.1701320628933212,0.47703180212014135,0.5053003533568905,0.49823321554770317,0.7526501766784452,0.5936395759717314,0.303886925795053,0.6819787985865724,0.0035335689045936395,0.0035335689045936395,-0.3780918727915194,-0.03339222614840988
3,hour=9|state=SWEEP_OR_FALSE_BREAK|energy=LOW,175,33.15299623083961,0.6965398345854745,0.9209206923613575,0.44571428571428573,0.4685714285714286,0.49714285714285716,0.7771428571428571,0.68,0.2857142857142857,0.6914285714285714,0.017142857142857144,0.0,-0.4057142857142857,-0.0337142857142857
4,hour=6|state=SWEEP_OR_FALSE_BREAK|energy=LOW|vol=LOW,272,29.013565749330127,0.6915921545687432,0.7101044329356351,0.47794117647058826,0.4522058823529412,0.4227941176470588,0.7463235294117647,0.5882352941176471,0.3235294117647059,0.6727941176470589,0.003676470588235294,0.0,-0.349264705882353,-0.03400735294117646
3,hour=3|state=EXPANSION|energy=EXTREME,123,88.18036215864231,1.6095961233495393,1.4107038639591003,0.4878048780487805,0.4715447154471545,0.5284552845528455,0.7723577235772358,0.6504065040650406,0.2845528455284553,0.6747967479674797,0.04065040650406504,0.0,-0.3902439024390244,-0.03414634146341462
4,hour=4|state=NORMAL_FLOW|energy=HIGH|vol=NORMAL,136,65.47519880317904,1.30518387637099,0.9334737344477376,0.4632352941176471,0.49264705882352944,0.49264705882352944,0.7794117647058824,0.6176470588235294,0.3088235294117647,0.6838235294117647,0.007352941176470588,0.0,-0.375,-0.0341911764705882
2,hour=0|state=EXPANSION,131,74.19160982777368,1.3109146905776998,1.086189902706783,0.5038167938931297,0.48091603053435117,0.45038167938931295,0.7022900763358778,0.5419847328244275,0.31297709923664124,0.6717557251908397,0.0,0.015267175572519083,-0.35877862595419846,-0.03435114503816793
4,hour=19|state=NORMAL_FLOW|energy=MEDIUM|vol=LOW,179,48.408353426391116,1.176144933610675,0.6461968708938687,0.441340782122905,0.4581005586592179,0.49162011173184356,0.7541899441340782,0.5418994413407822,0.3240223463687151,0.6424581005586593,0.027932960893854747,0.00558659217877095,-0.3184357541899442,-0.035195530726256974
4,hour=20|state=SWEEP_OR_FALSE_BREAK|energy=MEDIUM|vol=NORMAL,156,47.629514169333945,0.8851399836894703,0.9129240836970678,0.4807692307692308,0.41025641025641024,0.48717948717948717,0.7756410256410257,0.6538461538461539,0.30128205128205127,0.6602564102564102,0.02564102564102564,0.0,-0.358974358974359,-0.035256410256410256
4,hour=4|state=ACCEPTED_BREAKOUT|energy=HIGH|vol=HIGH,201,71.46636118467768,1.3671815348300582,1.3140384153857039,0.4626865671641791,0.4577114427860697,0.472636815920398,0.7910447761194029,0.6268656716417911,0.31343283582089554,0.6716417910447762,0.014925373134328358,0.0,-0.35820895522388063,-0.03532338308457711
2,hour=6|state=ACCEPTED_BREAKOUT,232,71.65666870392451,1.4325311128333877,1.3997472129305193,0.39655172413793105,0.46551724137931033,0.40086206896551724,0.7629310344827587,0.5732758620689655,0.3232758620689655,0.6637931034482759,0.008620689655172414,0.0,-0.3405172413793104,-0.035344827586206926
4,hour=13|state=SWEEP_OR_FALSE_BREAK|energy=VERY_LOW|vol=LOW,239,14.76151395780453,0.5034422789342543,0.6702166738781605,0.4435146443514644,0.5146443514644351,0.4895397489539749,0.6694560669456067,0.5271966527196653,0.2928870292887029,0.6820083682008368,0.0,0.02092050209205021,-0.38912133891213385,-0.035355648535564804
2,hour=6|state=EXPANSION,321,75.93983762717681,1.404885315607808,1.167558426586183,0.4672897196261682,0.43613707165109034,0.49221183800623053,0.735202492211838,0.573208722741433,0.3177570093457944,0.6573208722741433,0.018691588785046728,0.003115264797507788,-0.3395638629283489,-0.035358255451713394
3,hour=5|state=EXPANSION|energy=EXTREME,130,89.09906423231806,1.8516142976726329,1.396902816078739,0.5153846153846153,0.46923076923076923,0.45384615384615384,0.7538461538461538,0.5923076923076923,0.3,0.6615384615384615,0.03076923076923077,0.007692307692307693,-0.36153846153846153,-0.03538461538461535
4,hour=22|state=EXPANSION|energy=HIGH|vol=HIGH,185,72.08123762649547,1.1954364783203966,1.1852404305253479,0.4756756756756757,0.5297297297297298,0.5081081081081081,0.7567567567567568,0.6,0.2918918918918919,0.6918918918918919,0.005405405405405406,0.0,-0.4,-0.03540540540540539
3,hour=6|state=NORMAL_FLOW|energy=LOW,450,32.854388638168025,0.7384854438578411,0.811400069324445,0.43333333333333335,0.4688888888888889,0.46444444444444444,0.7177777777777777,0.5644444444444444,0.31555555555555553,0.6777777777777778,0.006666666666666667,0.0,-0.3622222222222223,-0.035444444444444445
3,hour=12|state=SWEEP_OR_FALSE_BREAK|energy=VERY_LOW,147,15.716083693748661,0.5112156790323603,0.6539922759634806,0.4489795918367347,0.5238095238095238,0.5034013605442177,0.6870748299319728,0.5578231292517006,0.2857142857142857,0.6938775510204082,0.0,0.02040816326530612,-0.40816326530612246,-0.03605442176870746
3,hour=10|state=ACCEPTED_BREAKOUT|energy=HIGH,207,71.09862320396167,1.2588345108576162,1.4203716879779575,0.463768115942029,0.48792270531400966,0.45893719806763283,0.8405797101449275,0.7053140096618358,0.28019323671497587,0.6859903381642513,0.033816425120772944,0.0,-0.4057971014492754,-0.03623188405797101
2,hour=15|state=ACCEPTED_BREAKOUT,120,73.10565223889662,1.559258383228722,1.435782066363832,0.4166666666666667,0.45,0.475,0.7916666666666666,0.5833333333333334,0.31666666666666665,0.6416666666666667,0.03333333333333333,0.008333333333333333,-0.32500000000000007,-0.03624999999999999
3,hour=13|state=EXPANSION|energy=HIGH,201,69.58790381929177,1.220019970273155,1.0276862821445545,0.48258706467661694,0.472636815920398,0.5024875621890548,0.7313432835820896,0.5771144278606966,0.31343283582089554,0.681592039800995,0.0,0.004975124378109453,-0.3681592039800995,-0.03631840796019897
3,hour=15|state=COMPRESSION|energy=LOW,257,30.53873603090136,0.593933964842242,0.7911013936970235,0.4591439688715953,0.45525291828793774,0.5214007782101168,0.7003891050583657,0.5330739299610895,0.30739299610894943,0.6536964980544747,0.0038910505836575876,0.023346303501945526,-0.3463035019455253,-0.03696498054474706
3,hour=23|state=LOW_RANGE|energy=LOW,269,27.909248230767844,0.5110755380565994,0.7666138522071461,0.48698884758364314,0.483271375464684,0.5427509293680297,0.6765799256505576,0.5427509293680297,0.30111524163568776,0.6840148698884758,0.0,0.011152416356877323,-0.38289962825278806,-0.0369888475836431
3,hour=6|state=NORMAL_FLOW|energy=MEDIUM,800,49.68765014582052,0.9216059806119197,0.9269177582898206,0.4425,0.45375,0.48375,0.7575,0.6025,0.31375,0.67625,0.0075,0.0025,-0.36250000000000004,-0.037000000000000005
2,hour=13|state=NORMAL_FLOW,1423,45.485248235294634,0.8684212132305609,0.860019814605785,0.48910751932536894,0.49191848208011246,0.46591707659873505,0.6893886156008433,0.534082923401265,0.30780042164441324,0.6823612087139845,0.0028109627547434997,0.007027406886858749,-0.3745607870695713,-0.03706957132817988
3,hour=6|state=SWEEP_OR_FALSE_BREAK|energy=VERY_LOW,145,15.566283567150517,0.5326193094882327,0.6963311060490257,0.46206896551724136,0.4482758620689655,0.47586206896551725,0.7172413793103448,0.5586206896551724,0.3103448275862069,0.6620689655172414,0.006896551724137931,0.0,-0.35172413793103446,-0.0372413793103448
4,hour=6|state=ACCEPTED_BREAKOUT|energy=HIGH|vol=HIGH,126,70.58813824491287,1.3391719535394886,1.3051593331401061,0.3968253968253968,0.5,0.4444444444444444,0.7619047619047619,0.5714285714285714,0.31746031746031744,0.6825396825396826,0.0,0.0,-0.3650793650793651,-0.037301587301587336
4,hour=5|state=SWEEP_OR_FALSE_BREAK|energy=MEDIUM|vol=HIGH,296,50.40855752560058,0.9460992233010257,1.1134460744074723,0.5033783783783784,0.47635135135135137,0.5337837837837838,0.7297297297297297,0.6013513513513513,0.2939189189189189,0.6858108108108109,0.016891891891891893,0.0033783783783783786,-0.39189189189189194,-0.03750000000000002
2,hour=6|state=NORMAL_FLOW,1619,48.60548068692687,0.9457588226555184,0.9199045150662505,0.4428659666460778,0.4595429277331686,0.4644842495367511,0.7498455836936381,0.586781964175417,0.3143915997529339,0.6757257566399012,0.008647313156269302,0.0012353304508956147,-0.3613341568869673,-0.03783199505867821
4,hour=23|state=SWEEP_OR_FALSE_BREAK|energy=LOW|vol=NORMAL,296,31.981486796969186,0.7172443508012531,0.867690573351721,0.48986486486486486,0.4560810810810811,0.46959459459459457,0.7128378378378378,0.5405405405405406,0.32094594594594594,0.668918918918919,0.0,0.0033783783783783786,-0.347972972972973,-0.03800675675675676
2,hour=15|state=EXPANSION,194,79.8415619819554,1.685818972399969,1.4123859661061815,0.4536082474226804,0.4845360824742268,0.4690721649484536,0.7783505154639175,0.5876288659793815,0.28865979381443296,0.6494845360824743,0.04639175257731959,0.015463917525773196,-0.3608247422680413,-0.038144329896907234
4,hour=3|state=SWEEP_OR_FALSE_BREAK|energy=MEDIUM|vol=HIGH,389,50.694417657247264,0.937883559662468,1.1601272818114974,0.5012853470437018,0.4601542416452442,0.48586118251928023,0.781491002570694,0.6478149100257069,0.2930591259640103,0.6812339331619537,0.02056555269922879,0.0,-0.3881748071979434,-0.03817480719794342
3,hour=14|state=NORMAL_FLOW|energy=LOW,462,32.60574796226957,0.720088175691052,0.7997237348222699,0.4675324675324675,0.5043290043290043,0.47186147186147187,0.6904761904761905,0.5194805194805194,0.30303030303030304,0.6774891774891775,0.008658008658008658,0.010822510822510822,-0.37445887445887444,-0.03841991341991342
4,hour=16|state=COMPRESSION|energy=LOW|vol=LOW,154,29.248756858589708,0.6647972888857415,0.6039482068641179,0.5194805194805194,0.474025974025974,0.487012987012987,0.7467532467532467,0.6428571428571429,0.2727272727272727,0.6883116883116883,0.032467532467532464,0.0,-0.4155844155844156,-0.03928571428571426
4,hour=21|state=SWEEP_OR_FALSE_BREAK|energy=MEDIUM|vol=HIGH,455,51.85530768635671,0.8951126501461388,1.211149510390543,0.46813186813186813,0.45494505494505494,0.4725274725274725,0.7670329670329671,0.6307692307692307,0.27692307692307694,0.6615384615384615,0.054945054945054944,0.002197802197802198,-0.3846153846153846,-0.039340659340659334
3,hour=15|state=SWEEP_OR_FALSE_BREAK|energy=MEDIUM,407,48.794837784034485,0.932358374619793,0.9627239912887781,0.4594594594594595,0.5085995085995086,0.44963144963144963,0.6904176904176904,0.538083538083538,0.29484029484029484,0.687960687960688,0.007371007371007371,0.002457002457002457,-0.39312039312039315,-0.039434889434889445
3,hour=16|state=NORMAL_FLOW|energy=HIGH,299,67.53624234487646,1.2609828719892568,1.0648952270047638,0.46488294314381273,0.44816053511705684,0.46488294314381273,0.7424749163879598,0.5451505016722408,0.3311036789297659,0.6655518394648829,0.0,0.0033444816053511705,-0.33444816053511706,-0.03963210702341137
3,hour=20|state=SWEEP_OR_FALSE_BREAK|energy=HIGH,346,68.23434396646479,1.2576867688076916,1.3945892237223736,0.4508670520231214,0.430635838150289,0.5028901734104047,0.8294797687861272,0.7138728323699421,0.2832369942196532,0.6791907514450867,0.03757225433526012,0.0,-0.39595375722543347,-0.03988439306358382
3,hour=5|state=SWEEP_OR_FALSE_BREAK|energy=MEDIUM,702,48.779626467854584,0.9369181459292719,0.980366833924003,0.48148148148148145,0.4700854700854701,0.5085470085470085,0.7307692307692307,0.5954415954415955,0.29772079772079774,0.688034188034188,0.009971509971509971,0.0014245014245014246,-0.3903133903133903,-0.039886039886039865
4,hour=21|state=NORMAL_FLOW|energy=MEDIUM|vol=HIGH,263,51.13890924980679,0.8195310956265042,1.1507474818731414,0.49049429657794674,0.49049429657794674,0.4866920152091255,0.8136882129277566,0.6844106463878327,0.2737642585551331,0.6920152091254753,0.034220532319391636,0.0,-0.41825095057034223,-0.039923954372623596
3,hour=12|state=EXPANSION|energy=HIGH,471,69.56381937904528,1.2382275446969393,0.9638569375604052,0.4713375796178344,0.47983014861995754,0.4968152866242038,0.6985138004246284,0.5498938428874734,0.30148619957537154,0.6836518046709129,0.004246284501061571,0.010615711252653927,-0.38216560509554137,-0.04002123142250527
4,hour=22|state=SWEEP_OR_FALSE_BREAK|energy=LOW|vol=NORMAL,186,32.34596701414487,0.7207735925489667,0.8881123269769602,0.45161290322580644,0.41397849462365593,0.5161290322580645,0.7204301075268817,0.5591397849462365,0.3225806451612903,0.6612903225806451,0.010752688172043012,0.0,-0.3387096774193548,-0.040053763440860216
4,hour=14|state=SWEEP_OR_FALSE_BREAK|energy=LOW|vol=NORMAL,388,31.181654434883274,0.668090352688292,0.8804649389871022,0.46649484536082475,0.48711340206185566,0.46134020618556704,0.6881443298969072,0.49742268041237114,0.3170103092783505,0.6726804123711341,0.002577319587628866,0.005154639175257732,-0.3556701030927836,-0.040335051546391776
3,hour=0|state=LOW_RANGE|energy=VERY_LOW,286,14.110656671071439,0.4573924745104267,0.6135504896554712,0.486013986013986,0.5104895104895105,0.45454545454545453,0.6748251748251748,0.5034965034965035,0.2937062937062937,0.6748251748251748,0.006993006993006993,0.024475524475524476,-0.3811188811188811,-0.04038461538461534
3,hour=5|state=LOW_RANGE|energy=LOW,223,28.481771712507484,0.5161552820926189,0.8125883154485751,0.4349775784753363,0.48878923766816146,0.547085201793722,0.7174887892376681,0.6098654708520179,0.2825112107623318,0.7040358744394619,0.004484304932735426,0.008968609865470852,-0.4215246636771301,-0.040807174887892386
2,hour=7|state=LOW_RANGE,321,25.098327184481192,0.5007313707109249,0.803275699434931,0.4766355140186916,0.5171339563862928,0.4953271028037383,0.7320872274143302,0.6105919003115264,0.2834890965732087,0.7133956386292835,0.003115264797507788,0.0,-0.42990654205607476,-0.040809968847352024
3,hour=7|state=NORMAL_FLOW|energy=HIGH,338,67.19121819104286,1.2322378980417137,1.0689797188855266,0.4319526627218935,0.45857988165680474,0.4940828402366864,0.7603550295857988,0.5828402366863905,0.3165680473372781,0.6775147928994083,0.005917159763313609,0.0,-0.3609467455621302,-0.040976331360946736
4,hour=0|state=LOW_RANGE|energy=VERY_LOW|vol=LOW,276,13.980098278477524,0.456393672266174,0.6051108771319529,0.4855072463768116,0.5181159420289855,0.4528985507246377,0.6739130434782609,0.5,0.2898550724637681,0.677536231884058,0.007246376811594203,0.025362318840579712,-0.38768115942028986,-0.04184782608695653
3,hour=11|state=NORMAL_FLOW|energy=HIGH,255,65.75434594736456,0.9719956812728081,1.0454711513057808,0.4392156862745098,0.47058823529411764,0.4745098039215686,0.7568627450980392,0.5607843137254902,0.3137254901960784,0.6705882352941176,0.00784313725490196,0.00784313725490196,-0.35686274509803917,-0.04196078431372546
4,hour=1|state=LOW_RANGE|energy=VERY_LOW|vol=LOW,168,13.942791871377935,0.44993486901703106,0.5949756476144048,0.44642857142857145,0.49404761904761907,0.4583333333333333,0.7142857142857143,0.5892857142857143,0.27976190476190477,0.6964285714285714,0.017857142857142856,0.005952380952380952,-0.41666666666666663,-0.0425595238095238
3,hour=23|state=SWEEP_OR_FALSE_BREAK|energy=HIGH,160,66.97862724840357,1.281875174545173,1.10456616142521,0.475,0.49375,0.49375,0.74375,0.5625,0.30625,0.6875,0.00625,0.0,-0.38125,-0.0428125
4,hour=5|state=NORMAL_FLOW|energy=LOW|vol=LOW,221,31.04296713500635,0.73347060874208,0.7104955022404652,0.5158371040723982,0.48868778280542985,0.48868778280542985,0.7330316742081447,0.5746606334841629,0.3031674208144796,0.6968325791855203,0.0,0.0,-0.3936651583710407,-0.042986425339366516
4,hour=15|state=SWEEP_OR_FALSE_BREAK|energy=LOW|vol=NORMAL,335,30.550542452536597,0.6641255807065516,0.8779600156230519,0.48059701492537316,0.45671641791044776,0.45671641791044776,0.6805970149253732,0.5283582089552239,0.30149253731343284,0.6746268656716418,0.0029850746268656717,0.008955223880597015,-0.3731343283582089,-0.04328358208955223
4,hour=14|state=NORMAL_FLOW|energy=LOW|vol=NORMAL,201,34.1703150407364,0.7196150721178347,0.8760794769453654,0.46766169154228854,0.4975124378109453,0.5024875621890548,0.7064676616915423,0.5323383084577115,0.29850746268656714,0.6865671641791045,0.004975124378109453,0.009950248756218905,-0.3880597014925373,-0.044527363184079585
4,hour=1|state=SWEEP_OR_FALSE_BREAK|energy=MEDIUM|vol=HIGH,228,50.89187073437799,0.9412669076729815,1.1697847453906955,0.4824561403508772,0.43859649122807015,0.4692982456140351,0.7719298245614035,0.6271929824561403,0.2982456140350877,0.6842105263157895,0.008771929824561403,0.0,-0.3859649122807018,-0.04495614035087722
4,hour=16|state=COMPRESSION|energy=MEDIUM|vol=NORMAL,127,49.53418994447425,0.8632732359183074,0.9058174425647895,0.4881889763779528,0.4881889763779528,0.5196850393700787,0.7165354330708661,0.5196850393700787,0.31496062992125984,0.6850393700787402,0.0,0.0,-0.3700787401574803,-0.04527559055118109
4,hour=16|state=NORMAL_FLOW|energy=HIGH|vol=HIGH,209,68.57347413040507,1.241817473287916,1.1104721756137403,0.46411483253588515,0.44976076555023925,0.47368421052631576,0.7416267942583732,0.5406698564593302,0.3253588516746411,0.6746411483253588,0.0,0.0,-0.3492822966507177,-0.04545454545454543
2,hour=19|state=ACCEPTED_BREAKOUT,371,74.22604685979641,1.6411138978194164,1.5520809657812213,0.4474393530997305,0.48517520215633425,0.4743935309973046,0.7951482479784366,0.6226415094339622,0.2776280323450135,0.6792452830188679,0.0431266846361186,0.0,-0.4016172506738544,-0.046900269541778936
3,hour=19|state=EXPANSION|energy=HIGH,143,71.83845696646264,1.4449304645897953,1.2200447257438924,0.45454545454545453,0.3916083916083916,0.4125874125874126,0.7622377622377622,0.5874125874125874,0.3146853146853147,0.6573426573426573,0.027972027972027972,0.0,-0.3426573426573426,-0.04720279720279717
4,hour=12|state=SWEEP_OR_FALSE_BREAK|energy=LOW|vol=LOW,567,30.04733906012061,0.6436630685551488,0.7068606056124875,0.49559082892416223,0.4708994708994709,0.48324514991181655,0.6790123456790124,0.5061728395061729,0.2998236331569665,0.6790123456790124,0.001763668430335097,0.015873015873015872,-0.3791887125220459,-0.047795414462081146
4,hour=22|state=EXPANSION|energy=EXTREME|vol=HIGH,143,86.6407231724289,1.5267426309769745,1.2785803699582796,0.5244755244755245,0.5034965034965035,0.40559440559440557,0.7832167832167832,0.5804195804195804,0.2867132867132867,0.6783216783216783,0.03496503496503497,0.0,-0.3916083916083916,-0.0479020979020979
3,hour=21|state=SWEEP_OR_FALSE_BREAK|energy=MEDIUM,667,51.69062441296245,0.8986207818742813,1.2350180272417655,0.47226386806596704,0.46026986506746626,0.4767616191904048,0.775112443778111,0.6296851574212894,0.2638680659670165,0.671664167916042,0.053973013493253376,0.0014992503748125937,-0.4077961019490255,-0.04827586206896549
2,hour=16|state=ACCEPTED_BREAKOUT,267,71.29408347841954,1.434869458976665,1.4578017077564307,0.46441947565543074,0.47191011235955055,0.5168539325842697,0.7752808988764045,0.5842696629213483,0.2958801498127341,0.6779026217228464,0.026217228464419477,0.0,-0.38202247191011235,-0.04831460674157302
3,hour=12|state=NORMAL_FLOW|energy=HIGH,170,65.07687224321215,1.0846516449574388,0.9655422526464296,0.48823529411764705,0.5,0.48823529411764705,0.6941176470588235,0.5117647058823529,0.3,0.6941176470588235,0.0058823529411764705,0.0,-0.3941176470588235,-0.04882352941176471
4,hour=6|state=NORMAL_FLOW|energy=HIGH|vol=HIGH,228,68.02278998211021,1.2605760988487869,1.0983890198877129,0.4649122807017544,0.47368421052631576,0.3991228070175439,0.7719298245614035,0.5701754385964912,0.3026315789473684,0.6798245614035088,0.017543859649122806,0.0,-0.37719298245614036,-0.04912280701754386
2,hour=19|state=COMPRESSION,869,45.7842690061015,0.9639127544752706,0.8471954278101588,0.4626006904487917,0.4660529344073648,0.45109321058688145,0.7548906789413119,0.6133486766398158,0.27848101265822783,0.6939010356731876,0.018411967779056387,0.0011507479861910242,-0.4154200230149598,-0.04982738780207138
4,hour=11|state=NORMAL_FLOW|energy=HIGH|vol=HIGH,159,66.72638548958068,0.9759620477823597,1.1175603954949223,0.4088050314465409,0.4716981132075472,0.44025157232704404,0.779874213836478,0.5660377358490566,0.3081761006289308,0.6792452830188679,0.006289308176100629,0.006289308176100629,-0.3710691823899371,-0.04999999999999999
3,hour=19|state=LOW_RANGE|energy=VERY_LOW,120,14.155868590426012,0.4493612667995573,0.5385915633709558,0.5,0.49166666666666664,0.5,0.6833333333333333,0.525,0.26666666666666666,0.675,0.008333333333333333,0.016666666666666666,-0.4083333333333334,-0.05000000000000002
4,hour=16|state=SWEEP_OR_FALSE_BREAK|energy=MEDIUM|vol=HIGH,237,51.44412700444324,0.9160902549632196,1.1685268876662234,0.4472573839662447,0.4219409282700422,0.4388185654008439,0.7130801687763713,0.5274261603375527,0.31645569620253167,0.6708860759493671,0.004219409282700422,0.008438818565400843,-0.35443037974683544,-0.05042194092827003
2,hour=5|state=LOW_RANGE,342,25.342716819076305,0.5050611138510271,0.7787364348739549,0.41812865497076024,0.4590643274853801,0.5175438596491229,0.7222222222222222,0.5789473684210527,0.28654970760233917,0.695906432748538,0.005847953216374269,0.008771929824561403,-0.40935672514619886,-0.05116959064327485
3,hour=13|state=NORMAL_FLOW|energy=MEDIUM,700,49.179623715736504,0.8797957654095678,0.8784298989791403,0.46714285714285714,0.4857142857142857,0.4657142857142857,0.7028571428571428,0.5271428571428571,0.29285714285714287,0.6928571428571428,0.004285714285714286,0.01,-0.39999999999999997,-0.05164285714285713
4,hour=12|state=SWEEP_OR_FALSE_BREAK|energy=VERY_LOW|vol=LOW,143,15.669538165294474,0.5103128178730908,0.6490818714130129,0.4405594405594406,0.5174825174825175,0.48951048951048953,0.6993006993006993,0.5454545454545454,0.2727272727272727,0.7062937062937062,0.0,0.02097902097902098,-0.43356643356643354,-0.05174825174825175
2,hour=15|state=NORMAL_FLOW,1352,46.44465584304835,0.9260074670400883,0.8848846884033396,0.4378698224852071,0.4874260355029586,0.4859467455621302,0.7078402366863905,0.5273668639053254,0.29511834319526625,0.6937869822485208,0.0029585798816568047,0.0073964497041420114,-0.3986686390532545,-0.0517751479289941
4,hour=6|state=NORMAL_FLOW|energy=MEDIUM|vol=NORMAL,448,49.544865799832046,0.9277905115419488,0.9073863187578498,0.44419642857142855,0.4330357142857143,0.4955357142857143,0.78125,0.6026785714285714,0.3080357142857143,0.6875,0.004464285714285714,0.0,-0.3794642857142857,-0.051785714285714254
4,hour=15|state=NORMAL_FLOW|energy=LOW|vol=LOW,267,31.204753045036682,0.7325145797172793,0.7029376603221698,0.47191011235955055,0.5168539325842697,0.4943820224719101,0.6741573033707865,0.5056179775280899,0.27715355805243447,0.6966292134831461,0.003745318352059925,0.018726591760299626,-0.41947565543071164,-0.051872659176029956
4,hour=23|state=LOW_RANGE|energy=LOW|vol=LOW,160,26.20464913291205,0.5136779343593135,0.6665062169628377,0.48125,0.49375,0.525,0.675,0.50625,0.2875,0.69375,0.0,0.01875,-0.40625,-0.051875000000000004
4,hour=11|state=EXPANSION|energy=HIGH|vol=NORMAL,323,68.7493716362512,1.2034896613427124,0.9184685931285287,0.49226006191950467,0.46439628482972134,0.4613003095975232,0.7368421052631579,0.5232198142414861,0.3065015479876161,0.6749226006191951,0.01238390092879257,0.006191950464396285,-0.368421052631579,-0.052631578947368404
3,hour=21|state=EXPANSION|energy=HIGH,176,72.91758346606399,1.2171384793855464,1.3194713639110498,0.4715909090909091,0.44886363636363635,0.4943181818181818,0.8181818181818182,0.6477272727272727,0.2727272727272727,0.6761363636363636,0.05113636363636364,0.0,-0.40340909090909094,-0.05312500000000003
4,hour=1|state=SWEEP_OR_FALSE_BREAK|energy=LOW|vol=LOW,315,28.46188502483619,0.7016392053088456,0.6845257687035332,0.4507936507936508,0.4793650793650794,0.48253968253968255,0.7428571428571429,0.6190476190476191,0.2761904761904762,0.7206349206349206,0.0031746031746031746,0.0,-0.4444444444444444,-0.05349206349206345
4,hour=12|state=NORMAL_FLOW|energy=MEDIUM|vol=LOW,293,47.60820768929441,0.8555658590729097,0.7295696509017318,0.4539249146757679,0.4880546075085324,0.5290102389078498,0.7030716723549488,0.5119453924914675,0.29692832764505117,0.6928327645051194,0.0,0.010238907849829351,-0.39590443686006827,-0.05358361774744029
4,hour=0|state=SWEEP_OR_FALSE_BREAK|energy=LOW|vol=LOW,440,28.771492707796824,0.7019310164144366,0.6724320006817317,0.47954545454545455,0.4590909090909091,0.45454545454545453,0.6681818181818182,0.47954545454545455,0.3,0.6772727272727272,0.006818181818181818,0.013636363636363636,-0.37727272727272726,-0.05397727272727269
4,hour=19|state=COMPRESSION|energy=MEDIUM|vol=LOW,129,48.13701107941704,1.0965977980543686,0.6272861290050086,0.4496124031007752,0.4418604651162791,0.4496124031007752,0.7596899224806202,0.6434108527131783,0.27906976744186046,0.7131782945736435,0.007751937984496124,0.0,-0.434108527131783,-0.05465116279069768
3,hour=19|state=COMPRESSION|energy=MEDIUM,287,49.66602641763599,0.9981452977821189,0.8474861007063644,0.445993031358885,0.45993031358885017,0.42160278745644597,0.7630662020905923,0.5993031358885017,0.27526132404181186,0.686411149825784,0.024390243902439025,0.003484320557491289,-0.41114982578397213,-0.05470383275261323
4,hour=5|state=NORMAL_FLOW|energy=MEDIUM|vol=HIGH,198,51.4041596760252,0.8822402132606566,1.0946066231284617,0.4898989898989899,0.4494949494949495,0.4393939393939394,0.7525252525252525,0.5606060606060606,0.30303030303030304,0.6868686868686869,0.010101010101010102,0.0,-0.3838383838383838,-0.054797979797979776
3,hour=7|state=EXPANSION|energy=HIGH,144,70.86268294833384,1.2325408472279296,1.1263978910575732,0.4375,0.4652777777777778,0.4097222222222222,0.8125,0.6388888888888888,0.2847222222222222,0.7013888888888888,0.013888888888888888,0.0,-0.41666666666666663,-0.05555555555555555
3,hour=5|state=SWEEP_OR_FALSE_BREAK|energy=HIGH,256,67.1836890441659,1.2864847197965887,1.1576968735906266,0.4765625,0.48828125,0.50390625,0.765625,0.58984375,0.28125,0.703125,0.01171875,0.00390625,-0.421875,-0.0556640625
4,hour=14|state=SWEEP_OR_FALSE_BREAK|energy=MEDIUM|vol=NORMAL,263,48.09077762994529,0.9335315958210251,0.9124532161751499,0.4790874524714829,0.4714828897338403,0.4068441064638783,0.7034220532319392,0.5057034220532319,0.29277566539923955,0.6806083650190115,0.015209125475285171,0.011406844106463879,-0.3878326996197719,-0.05570342205323196
