episode_id,side,start_time,end_time,level,atr,attempts,failed_attempts,accepted,accepted_on_attempt,last_index,last_failed_index,last_recoil_atr,recoil_decreasing_count,episode_state,pressure_state
1624,BUY,2026-06-29 22:52:00,2026-06-29 22:52:00,4014.57,1.5069915997960546,1,0,True,1.0,2694,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1625,BUY,2026-06-29 22:53:00,2026-06-29 22:54:00,4014.73,1.4714921998106376,2,1,True,2.0,2696,2695.0,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1626,BUY,2026-06-29 22:56:00,2026-06-29 22:57:00,4015.74,1.6853784121661515,2,2,False,,2699,2699.0,0.4063959937953408,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1627,BUY,2026-06-29 23:05:00,2026-06-29 23:05:00,4018.46,1.7090249845785936,1,0,True,1.0,2707,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1628,BUY,2026-06-29 23:06:00,2026-06-29 23:06:00,4019.21,1.6640946285372602,1,0,True,1.0,2708,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1629,BUY,2026-06-29 23:07:00,2026-06-29 23:07:00,4020.11,1.6338021550703299,1,0,True,1.0,2709,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1630,BUY,2026-06-29 23:08:00,2026-06-29 23:08:00,4020.59,1.5828162868510258,1,0,True,1.0,2710,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1631,BUY,2026-06-29 23:10:00,2026-06-29 23:10:00,4020.7,1.5947242473358136,1,0,True,1.0,2712,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1632,BUY,2026-06-29 23:12:00,2026-06-29 23:13:00,4020.77,1.514124478570181,2,1,True,2.0,2715,2714.0,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1633,BUY,2026-06-29 23:14:00,2026-06-29 23:14:00,4021.32,1.430035902440611,1,1,False,,2716,2716.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1634,BUY,2026-06-29 23:16:00,2026-06-29 23:16:00,4020.81,1.3021227934309347,1,0,True,1.0,2718,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1635,BUY,2026-06-29 23:17:00,2026-06-29 23:17:00,4020.86,1.2619711653287096,1,0,True,1.0,2719,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1636,BUY,2026-06-29 23:18:00,2026-06-29 23:18:00,4021.35,1.256116082090933,1,0,True,1.0,2720,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1637,BUY,2026-06-29 23:19:00,2026-06-29 23:19:00,4021.58,1.3221077905129976,1,1,False,,2721,2721.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1638,BUY,2026-06-29 23:23:00,2026-06-29 23:23:00,4020.1,1.3191347512713505,1,1,False,,2725,2725.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1639,BUY,2026-06-29 23:37:00,2026-06-29 23:37:00,4018.75,1.4697159665234396,1,1,False,,2739,2739.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1640,BUY,2026-06-29 23:38:00,2026-06-29 23:38:00,4019.43,1.4425933974860616,1,0,True,1.0,2740,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1641,BUY,2026-06-29 23:39:00,2026-06-29 23:39:00,4019.48,1.4209795833799377,1,1,False,,2741,2741.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1642,BUY,2026-06-29 23:50:00,2026-06-29 23:50:00,4016.71,1.5768134748988112,1,0,True,1.0,2752,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1643,BUY,2026-06-30 00:25:00,2026-06-30 00:25:00,4008.07,2.1755516484802504,1,1,False,,2787,2787.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1644,BUY,2026-06-30 00:51:00,2026-06-30 00:51:00,3993.03,2.2895053380337336,1,1,False,,2813,2813.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1645,BUY,2026-06-30 00:54:00,2026-06-30 00:54:00,3992.42,2.1934814969606697,1,1,False,,2816,2816.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1646,BUY,2026-06-30 01:20:00,2026-06-30 01:20:00,3971.37,6.45491152679064,1,0,True,1.0,2842,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1647,BUY,2026-06-30 01:21:00,2026-06-30 01:21:00,3975.33,6.191703560591307,1,1,False,,2843,2843.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1648,BUY,2026-06-30 01:24:00,2026-06-30 01:24:00,3969.43,5.84370361611482,1,0,True,1.0,2846,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1649,BUY,2026-06-30 01:56:00,2026-06-30 01:56:00,3964.7,3.8660307510970107,1,0,True,1.0,2878,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1650,BUY,2026-06-30 01:57:00,2026-06-30 01:57:00,3967.68,3.8363142688757828,1,0,True,1.0,2879,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1651,BUY,2026-06-30 02:00:00,2026-06-30 02:00:00,3969.51,3.876407597930098,1,1,False,,2882,2882.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1652,BUY,2026-06-30 02:01:00,2026-06-30 02:01:00,3971.82,3.9773784837922315,1,1,False,,2883,2883.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1653,BUY,2026-06-30 02:02:00,2026-06-30 02:02:00,3972.49,4.003280020664225,1,1,False,,2884,2884.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1654,BUY,2026-06-30 02:06:00,2026-06-30 02:06:00,3970.54,3.799720446433553,1,1,False,,2888,2888.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1655,BUY,2026-06-30 02:09:00,2026-06-30 02:09:00,3965.3,4.174947456565073,1,1,False,,2891,2891.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1656,BUY,2026-06-30 02:22:00,2026-06-30 02:22:00,3959.05,3.4427529412382443,1,0,True,1.0,2904,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1657,BUY,2026-06-30 02:23:00,2026-06-30 02:23:00,3959.13,3.609699159721241,1,0,True,1.0,2905,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1658,BUY,2026-06-30 02:25:00,2026-06-30 02:25:00,3964.11,3.476985499963739,1,0,True,1.0,2907,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1659,BUY,2026-06-30 02:28:00,2026-06-30 02:28:00,3963.43,3.3878488131998497,1,1,False,,2910,2910.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1660,BUY,2026-06-30 02:40:00,2026-06-30 02:40:00,3962.88,3.340461259381621,1,1,False,,2922,2922.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1661,BUY,2026-06-30 02:50:00,2026-06-30 02:50:00,3964.71,3.1788067712413826,1,0,True,1.0,2932,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1662,BUY,2026-06-30 02:51:00,2026-06-30 02:51:00,3967.18,3.239606287581298,1,0,True,1.0,2933,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1663,BUY,2026-06-30 02:52:00,2026-06-30 02:52:00,3969.98,3.2724915527540497,1,1,False,,2934,2934.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1664,BUY,2026-06-30 02:58:00,2026-06-30 02:58:00,3962.33,3.094879786650496,1,1,False,,2940,2940.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1665,BUY,2026-06-30 02:59:00,2026-06-30 02:59:00,3963.31,3.074531230461171,1,1,False,,2941,2941.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1666,BUY,2026-06-30 03:09:00,2026-06-30 03:09:00,3967.18,2.775000894286113,1,0,True,1.0,2951,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1667,BUY,2026-06-30 03:20:00,2026-06-30 03:20:00,3970.39,2.5468466669992806,1,1,False,,2962,2962.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1668,BUY,2026-06-30 03:40:00,2026-06-30 03:40:00,3964.89,2.2627052149645595,1,1,False,,2982,2982.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1669,BUY,2026-06-30 03:43:00,2026-06-30 03:43:00,3963.84,2.157439270144733,1,0,True,1.0,2985,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1670,BUY,2026-06-30 03:50:00,2026-06-30 03:50:00,3968.18,1.9193033226476928,1,1,False,,2992,2992.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1671,BUY,2026-06-30 03:52:00,2026-06-30 03:52:00,3968.81,1.8696543955482734,1,0,True,1.0,2994,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1672,BUY,2026-06-30 04:00:00,2026-06-30 04:00:00,3971.04,2.0197890518449304,1,0,True,1.0,3002,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1673,BUY,2026-06-30 04:01:00,2026-06-30 04:01:00,3972.3,2.122661262427438,1,0,True,1.0,3003,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1674,BUY,2026-06-30 04:06:00,2026-06-30 04:06:00,3971.51,2.212735947281052,1,1,False,,3008,3008.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1675,BUY,2026-06-30 04:15:00,2026-06-30 04:15:00,3973.37,1.9744958010515121,1,0,True,1.0,3017,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1676,BUY,2026-06-30 04:16:00,2026-06-30 04:18:00,3973.86,1.9298889581192549,3,2,True,3.0,3020,3019.0,0.5840289371152536,1,LEVEL_BROKEN,POSSIBLE_COMPRESSION
1677,BUY,2026-06-30 04:19:00,2026-06-30 04:19:00,3974.79,1.8183987029839874,1,1,False,,3021,3021.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1678,BUY,2026-06-30 04:20:00,2026-06-30 04:20:00,3975.08,1.773513081342278,1,1,False,,3022,3022.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1679,BUY,2026-06-30 04:21:00,2026-06-30 04:21:00,3975.53,1.8411192898178153,1,0,True,1.0,3023,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1680,BUY,2026-06-30 04:24:00,2026-06-30 04:24:00,3977.02,1.787007682117258,1,0,True,1.0,3026,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1681,BUY,2026-06-30 04:25:00,2026-06-30 04:25:00,3977.25,1.7779357048231577,1,0,True,1.0,3027,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1682,BUY,2026-06-30 04:26:00,2026-06-30 04:26:00,3978.83,1.7873688687643827,1,0,True,1.0,3028,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1683,BUY,2026-06-30 04:27:00,2026-06-30 04:28:00,3979.88,1.7682710924240683,2,1,True,2.0,3030,3029.0,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1684,BUY,2026-06-30 04:29:00,2026-06-30 04:29:00,3980.14,1.861111299079953,1,0,True,1.0,3031,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1685,BUY,2026-06-30 04:30:00,2026-06-30 04:30:00,3983.51,2.2367462062885197,1,0,True,1.0,3032,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1686,BUY,2026-06-30 04:31:00,2026-06-30 04:31:00,3988.94,2.2805500486965085,1,0,True,1.0,3033,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1687,BUY,2026-06-30 04:32:00,2026-06-30 04:32:00,3989.78,2.2997964737896277,1,0,True,1.0,3034,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1688,BUY,2026-06-30 04:33:00,2026-06-30 04:33:00,3991.11,2.446239582804648,1,0,True,1.0,3035,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1689,BUY,2026-06-30 04:34:00,2026-06-30 04:34:00,3995.23,2.527222469747168,1,0,True,1.0,3036,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1690,BUY,2026-06-30 04:35:00,2026-06-30 04:35:00,3996.47,2.625992293336678,1,1,False,,3037,3037.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1691,BUY,2026-06-30 04:50:00,2026-06-30 04:50:00,3989.73,2.442956088802581,1,0,True,1.0,3052,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1692,BUY,2026-06-30 05:06:00,2026-06-30 05:06:00,3988.01,2.1841721629793303,1,0,True,1.0,3068,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1693,BUY,2026-06-30 05:25:00,2026-06-30 05:25:00,3985.64,2.1398621411141017,1,1,False,,3087,3087.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1694,BUY,2026-06-30 05:28:00,2026-06-30 05:28:00,3981.76,2.201084957736048,1,0,True,1.0,3090,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1695,BUY,2026-06-30 05:29:00,2026-06-30 05:29:00,3982.56,2.1874360321834887,1,0,True,1.0,3091,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1696,BUY,2026-06-30 05:40:00,2026-06-30 05:40:00,3982.18,2.614217987130609,1,0,True,1.0,3102,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1697,BUY,2026-06-30 05:41:00,2026-06-30 05:41:00,3983.35,2.564630988049824,1,1,False,,3103,3103.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1698,BUY,2026-06-30 05:52:00,2026-06-30 05:52:00,3978.81,2.5953009083665557,1,0,True,1.0,3114,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1699,BUY,2026-06-30 05:53:00,2026-06-30 05:53:00,3980.64,2.524922272054668,1,1,False,,3115,3115.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1700,BUY,2026-06-30 05:54:00,2026-06-30 05:56:00,3981.19,2.4838563954793216,2,2,False,,3118,3118.0,1.294712877122344,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1701,BUY,2026-06-30 05:58:00,2026-06-30 05:58:00,3979.01,2.3604019812392454,1,1,False,,3120,3120.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1702,BUY,2026-06-30 06:05:00,2026-06-30 06:05:00,3985.18,2.488190958405337,1,0,True,1.0,3127,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1703,BUY,2026-06-30 06:06:00,2026-06-30 06:06:00,3987.44,2.5190344613763895,1,0,True,1.0,3128,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1704,BUY,2026-06-30 06:12:00,2026-06-30 06:12:00,3986.63,2.3105154473637723,1,1,False,,3134,3134.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1705,BUY,2026-06-30 06:13:00,2026-06-30 06:13:00,3987.26,2.3161929154092404,1,1,False,,3135,3135.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1706,BUY,2026-06-30 06:15:00,2026-06-30 06:15:00,3988.01,2.3202377688987843,1,1,False,,3137,3137.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1707,BUY,2026-06-30 06:19:00,2026-06-30 06:19:00,3986.63,2.3434917981445067,1,0,True,1.0,3141,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1708,BUY,2026-06-30 06:26:00,2026-06-30 06:26:00,4000.07,3.167945030982311,1,0,True,1.0,3148,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1709,BUY,2026-06-30 06:27:00,2026-06-30 06:27:00,4002.39,3.3530918144835575,1,0,True,1.0,3149,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1710,BUY,2026-06-30 06:28:00,2026-06-30 06:28:00,4005.64,3.651442399163318,1,0,True,1.0,3150,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1711,BUY,2026-06-30 06:29:00,2026-06-30 06:29:00,4012.53,3.598482227794499,1,1,False,,3151,3151.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1712,BUY,2026-06-30 06:30:00,2026-06-30 06:30:00,4013.21,3.642876354380592,1,0,True,1.0,3152,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1713,BUY,2026-06-30 06:31:00,2026-06-30 06:31:00,4015.04,3.7855280433534304,1,0,True,1.0,3153,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1714,BUY,2026-06-30 06:32:00,2026-06-30 06:32:00,4019.07,4.405133183113902,1,0,True,1.0,3154,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1715,BUY,2026-06-30 06:34:00,2026-06-30 06:34:00,4026.71,4.573303611970649,1,0,True,1.0,3156,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1716,BUY,2026-06-30 06:35:00,2026-06-30 06:35:00,4031.18,4.666639068258435,1,0,True,1.0,3157,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1717,BUY,2026-06-30 06:38:00,2026-06-30 06:45:00,4025.7,4.700209924549499,2,1,True,2.0,3167,3160.0,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1718,BUY,2026-06-30 06:46:00,2026-06-30 06:46:00,4027.88,4.3386103741740145,1,0,True,1.0,3168,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1719,BUY,2026-06-30 06:48:00,2026-06-30 06:49:00,4031.34,4.037934455282724,2,1,True,2.0,3171,3170.0,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1720,BUY,2026-06-30 06:51:00,2026-06-30 06:51:00,4032.04,3.8195706990729543,1,1,False,,3173,3173.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1721,BUY,2026-06-30 07:02:00,2026-06-30 07:02:00,4027.18,3.145101358851045,1,1,False,,3184,3184.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1722,BUY,2026-06-30 07:13:00,2026-06-30 07:13:00,4025.77,2.4809961691224385,1,1,False,,3195,3195.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1723,BUY,2026-06-30 07:20:00,2026-06-30 07:20:00,4029.34,2.412327425954065,1,0,True,1.0,3202,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1724,BUY,2026-06-30 07:23:00,2026-06-30 07:23:00,4029.19,2.47982993980357,1,1,False,,3205,3205.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1725,BUY,2026-06-30 07:24:00,2026-06-30 07:24:00,4029.97,2.4684135155318985,1,0,True,1.0,3206,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1726,BUY,2026-06-30 07:25:00,2026-06-30 07:25:00,4030.78,2.6428125501367528,1,0,True,1.0,3207,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1727,BUY,2026-06-30 07:27:00,2026-06-30 07:27:00,4033.16,2.706200617209755,1,1,False,,3209,3209.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1728,BUY,2026-06-30 07:35:00,2026-06-30 07:35:00,4031.7,2.562207339608522,1,1,False,,3217,3217.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1729,BUY,2026-06-30 07:38:00,2026-06-30 07:38:00,4029.68,2.46477752373173,1,1,False,,3220,3220.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1730,BUY,2026-06-30 07:39:00,2026-06-30 07:39:00,4030.77,2.410150557750879,1,1,False,,3221,3221.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1731,BUY,2026-06-30 07:55:00,2026-06-30 07:55:00,4030.32,1.9007455304445497,1,0,True,1.0,3237,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1732,BUY,2026-06-30 07:56:00,2026-06-30 07:56:00,4031.13,1.8971208496985041,1,1,False,,3238,3238.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1733,BUY,2026-06-30 07:57:00,2026-06-30 07:57:00,4031.61,1.9408979318628798,1,0,True,1.0,3239,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1734,BUY,2026-06-30 07:58:00,2026-06-30 07:58:00,4032.45,1.9179766510155234,1,0,True,1.0,3240,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1735,BUY,2026-06-30 08:00:00,2026-06-30 08:00:00,4032.83,2.0856023164368307,1,0,True,1.0,3242,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1736,BUY,2026-06-30 08:03:00,2026-06-30 08:03:00,4033.91,2.1511983561267125,1,0,True,1.0,3245,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1737,BUY,2026-06-30 08:04:00,2026-06-30 08:05:00,4035.96,2.1389699021176303,2,2,False,,3247,3247.0,0.510401671958654,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1738,BUY,2026-06-30 08:30:00,2026-06-30 08:30:00,4026.19,2.030853308047113,1,1,False,,3272,3272.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1739,BUY,2026-06-30 08:50:00,2026-06-30 08:50:00,4018.61,1.8264668976154543,1,1,False,,3292,3292.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1740,BUY,2026-06-30 08:53:00,2026-06-30 08:53:00,4016.15,2.016001375386719,1,1,False,,3295,3295.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1741,BUY,2026-06-30 09:05:00,2026-06-30 09:05:00,4019.05,1.8576347125105706,1,0,True,1.0,3307,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1742,BUY,2026-06-30 09:07:00,2026-06-30 09:07:00,4020.21,1.7814809510932934,1,0,True,1.0,3309,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1743,BUY,2026-06-30 09:25:00,2026-06-30 09:25:00,4019.51,1.6856957372680714,1,0,True,1.0,3327,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1744,BUY,2026-06-30 09:26:00,2026-06-30 09:26:00,4020.2,1.6974317560346637,1,1,False,,3328,3328.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1745,BUY,2026-06-30 09:29:00,2026-06-30 09:29:00,4018.28,1.6890843906735338,1,1,False,,3331,3331.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1746,BUY,2026-06-30 09:40:00,2026-06-30 09:40:00,4015.88,1.6846787854673606,1,0,True,1.0,3342,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1747,BUY,2026-06-30 09:41:00,2026-06-30 09:41:00,4016.22,1.6786303007911465,1,0,True,1.0,3343,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1748,BUY,2026-06-30 09:42:00,2026-06-30 09:44:00,4017.51,1.6244424221632128,2,1,True,2.0,3346,3344.0,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1749,BUY,2026-06-30 09:45:00,2026-06-30 09:45:00,4018.45,1.6894059772203398,1,0,True,1.0,3347,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1750,BUY,2026-06-30 09:46:00,2026-06-30 09:46:00,4020.28,1.6880198359903207,1,1,False,,3348,3348.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1751,BUY,2026-06-30 09:48:00,2026-06-30 09:48:00,4019.92,1.6193130218487908,1,1,False,,3350,3350.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1752,BUY,2026-06-30 09:50:00,2026-06-30 09:50:00,4019.09,1.5549688810838884,1,1,False,,3352,3352.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1753,BUY,2026-06-30 09:51:00,2026-06-30 09:51:00,4019.33,1.5374711038636393,1,0,True,1.0,3353,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1754,BUY,2026-06-30 09:52:00,2026-06-30 09:52:00,4020.28,1.5369374535876794,1,0,True,1.0,3354,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1755,BUY,2026-06-30 09:53:00,2026-06-30 09:53:00,4020.44,1.615727635474297,1,0,True,1.0,3355,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1756,BUY,2026-06-30 09:57:00,2026-06-30 09:57:00,4021.58,1.5657480476046872,1,0,True,1.0,3359,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1757,BUY,2026-06-30 09:58:00,2026-06-30 09:59:00,4023.1,1.5996231870614928,2,1,True,2.0,3361,3360.0,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1758,BUY,2026-06-30 10:00:00,2026-06-30 10:00:00,4023.73,1.7211036663948562,1,0,True,1.0,3362,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1759,BUY,2026-06-30 10:01:00,2026-06-30 10:01:00,4024.62,1.6974534045095004,1,1,False,,3363,3363.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1760,BUY,2026-06-30 10:02:00,2026-06-30 10:02:00,4025.0,1.7347781613302362,1,1,False,,3364,3364.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1761,BUY,2026-06-30 10:05:00,2026-06-30 10:05:00,4025.45,1.7372185205694097,1,0,True,1.0,3367,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1762,BUY,2026-06-30 10:09:00,2026-06-30 10:09:00,4023.08,1.8246094899516696,1,0,True,1.0,3371,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1763,BUY,2026-06-30 10:15:00,2026-06-30 10:15:00,4025.7,1.9325758343653612,1,0,True,1.0,3377,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
1764,BUY,2026-06-30 10:17:00,2026-06-30 10:17:00,4026.37,1.8219658979987066,1,1,False,,3379,3379.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
1765,BUY,2026-06-30 10:25:00,2026-06-30 10:25:00,4025.85,1.6028626517961992,1,0,True,1.0,3387,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
