side,entry,stop,target,exit_price,pnl_points,pnl_r,mfe_points,mae_points,exit_reason,exit_time,signal_time,entry_time,fast,mid,slow,stop_atr,target_atr,max_hold_minutes,m15_mode,m5_mode,max_entry_candle_atr,max_distance_slow_atr
BUY,4179.44,4177.91046,4180.96954,4177.91046,-1.52954,-1.0,0.1,2.02,STOP,2026-07-03 08:07:00,2026-07-03 08:05:00,2026-07-03 08:06:00,5,23,94,1.3,1.3,5,warning_only,closed_all,0.8,2.0
BUY,4189.3,4184.17239,4194.42761,4188.63,-0.67,-0.13067,3.48,5.08,TIME_EXIT,2026-07-05 22:19:00,2026-07-05 22:14:00,2026-07-05 22:15:00,5,23,94,1.3,1.3,5,warning_only,closed_all,0.8,2.0
BUY,4191.31,4186.27193,4196.34807,4186.27193,-5.03807,-1.0,1.47,5.52,STOP,2026-07-05 22:17:00,2026-07-05 22:15:00,2026-07-05 22:16:00,5,23,94,1.3,1.3,5,warning_only,closed_all,0.8,2.0
BUY,4189.71,4185.14465,4194.27535,4194.27535,4.56535,1.0,4.67,2.34,TARGET,2026-07-05 22:32:00,2026-07-05 22:29:00,2026-07-05 22:30:00,5,23,94,1.3,1.3,5,warning_only,closed_all,0.8,2.0
BUY,4190.51,4185.96533,4195.05467,4195.05467,4.54467,1.0,7.26,1.33,TARGET,2026-07-05 22:34:00,2026-07-05 22:31:00,2026-07-05 22:32:00,5,23,94,1.3,1.3,5,warning_only,closed_all,0.8,2.0
BUY,4156.92,4154.96432,4158.87568,4154.96432,-1.95568,-1.0,1.31,2.28,STOP,2026-07-06 09:10:00,2026-07-06 09:05:00,2026-07-06 09:06:00,5,23,94,1.3,1.3,5,warning_only,closed_all,0.8,2.0
BUY,4147.29,4145.43414,4149.14586,4149.14586,1.85586,1.0,2.22,0.29,TARGET,2026-07-06 13:37:00,2026-07-06 13:35:00,2026-07-06 13:36:00,5,23,94,1.3,1.3,5,warning_only,closed_all,0.8,2.0
BUY,4162.57,4161.39869,4163.74131,4163.74131,1.17131,1.0,1.19,0.62,TARGET,2026-07-06 16:49:00,2026-07-06 16:46:00,2026-07-06 16:47:00,5,23,94,1.3,1.3,5,warning_only,closed_all,0.8,2.0
BUY,4162.96,4162.08751,4163.83249,4163.83249,0.87249,1.0,1.44,0.59,TARGET,2026-07-06 17:33:00,2026-07-06 17:28:00,2026-07-06 17:29:00,5,23,94,1.3,1.3,5,warning_only,closed_all,0.8,2.0
BUY,4163.33,4162.55829,4164.10171,4164.10171,0.77171,1.0,0.82,0.2,TARGET,2026-07-06 17:51:00,2026-07-06 17:47:00,2026-07-06 17:48:00,5,23,94,1.3,1.3,5,warning_only,closed_all,0.8,2.0
BUY,4133.13,4131.09613,4135.16387,4132.98,-0.15,-0.07375,0.81,0.93,TIME_EXIT,2026-07-07 07:11:00,2026-07-07 07:06:00,2026-07-07 07:07:00,5,23,94,1.3,1.3,5,warning_only,closed_all,0.8,2.0
BUY,4108.98,4105.54559,4112.41441,4112.41441,3.43441,1.0,6.37,0.87,TARGET,2026-07-07 23:07:00,2026-07-07 23:05:00,2026-07-07 23:06:00,5,23,94,1.3,1.3,5,warning_only,closed_all,0.8,2.0
BUY,4126.3,4124.06279,4128.53721,4126.8,0.5,0.22349,1.85,1.93,TIME_EXIT,2026-07-08 01:32:00,2026-07-08 01:27:00,2026-07-08 01:28:00,5,23,94,1.3,1.3,5,warning_only,closed_all,0.8,2.0
BUY,4127.19,4124.39931,4129.98069,4129.98069,2.79069,1.0,2.97,0.59,TARGET,2026-07-08 02:38:00,2026-07-08 02:36:00,2026-07-08 02:37:00,5,23,94,1.3,1.3,5,warning_only,closed_all,0.8,2.0
BUY,4128.26,4125.5145,4131.0055,4131.0055,2.7455,1.0,2.82,1.7,TARGET,2026-07-08 02:42:00,2026-07-08 02:37:00,2026-07-08 02:38:00,5,23,94,1.3,1.3,5,warning_only,closed_all,0.8,2.0
BUY,4129.73,4126.92725,4132.53275,4129.19,-0.54,-0.19267,1.89,2.07,TIME_EXIT,2026-07-08 02:46:00,2026-07-08 02:41:00,2026-07-08 02:42:00,5,23,94,1.3,1.3,5,warning_only,closed_all,0.8,2.0
BUY,4130.85,4128.19845,4133.50155,4133.50155,2.65155,1.0,2.66,0.99,TARGET,2026-07-08 03:24:00,2026-07-08 03:21:00,2026-07-08 03:22:00,5,23,94,1.3,1.3,5,warning_only,closed_all,0.8,2.0
BUY,4185.64,4182.01471,4189.26529,4189.26529,3.62529,1.0,4.02,1.32,TARGET,2026-07-05 22:28:00,2026-07-05 22:25:00,2026-07-05 22:26:00,8,25,100,1.0,1.0,15,required,closed_all,0.8,0.8
BUY,4187.16,4183.5908,4190.7292,4190.7292,3.5692,1.0,4.41,2.59,TARGET,2026-07-05 22:30:00,2026-07-05 22:26:00,2026-07-05 22:27:00,8,25,100,1.0,1.0,15,required,closed_all,0.8,0.8
BUY,4185.64,4182.01471,4189.26529,4189.26529,3.62529,1.0,4.02,1.32,TARGET,2026-07-05 22:28:00,2026-07-05 22:25:00,2026-07-05 22:26:00,8,39,78,1.0,1.0,10,warning_only,closed_all,0.8,0.8
BUY,4187.16,4183.5908,4190.7292,4190.7292,3.5692,1.0,4.41,2.59,TARGET,2026-07-05 22:30:00,2026-07-05 22:26:00,2026-07-05 22:27:00,8,39,78,1.0,1.0,10,warning_only,closed_all,0.8,0.8
BUY,4108.98,4106.33815,4111.62185,4111.62185,2.64185,1.0,3.24,0.87,TARGET,2026-07-07 23:06:00,2026-07-07 23:05:00,2026-07-07 23:06:00,8,39,78,1.0,1.0,10,warning_only,closed_all,0.8,0.8
BUY,4126.29,4124.66262,4127.91738,4124.66262,-1.62738,-1.0,0.83,1.92,STOP,2026-07-08 01:30:00,2026-07-08 01:29:00,2026-07-08 01:30:00,8,39,78,1.0,1.0,10,warning_only,closed_all,0.8,0.8
BUY,4127.19,4125.04332,4129.33668,4129.33668,2.14668,1.0,2.97,0.59,TARGET,2026-07-08 02:38:00,2026-07-08 02:36:00,2026-07-08 02:37:00,8,39,78,1.0,1.0,10,warning_only,closed_all,0.8,0.8
BUY,4128.26,4126.14808,4130.37192,4130.37192,2.11192,1.0,2.82,1.7,TARGET,2026-07-08 02:42:00,2026-07-08 02:37:00,2026-07-08 02:38:00,8,39,78,1.0,1.0,10,warning_only,closed_all,0.8,0.8
BUY,4129.43,4126.51881,4131.66938,4126.51881,-2.91119,-1.0,1.25,3.19,STOP,2026-07-02 20:52:00,2026-07-02 20:47:00,2026-07-02 20:48:00,8,20,61,1.3,1.0,15,required,closed_all,0.8,2.0
BUY,4130.59,4127.73539,4132.78585,4127.73539,-2.85461,-1.0,0.09,3.38,STOP,2026-07-02 20:51:00,2026-07-02 20:48:00,2026-07-02 20:49:00,8,20,61,1.3,1.0,15,required,closed_all,0.8,2.0
BUY,4134.23,4130.44953,4137.13806,4137.13806,2.90806,0.76923,3.54,1.31,TARGET,2026-07-02 21:21:00,2026-07-02 21:17:00,2026-07-02 21:18:00,8,20,61,1.3,1.0,15,required,closed_all,0.8,2.0
BUY,4135.16,4131.44156,4138.02034,4138.02034,2.86034,0.76923,3.34,1.83,TARGET,2026-07-02 21:22:00,2026-07-02 21:18:00,2026-07-02 21:19:00,8,20,61,1.3,1.0,15,required,closed_all,0.8,2.0
BUY,4181.41,4178.79438,4183.42201,4183.42201,2.01201,0.76923,4.06,2.17,TARGET,2026-07-02 23:38:00,2026-07-02 23:33:00,2026-07-02 23:34:00,8,20,61,1.3,1.0,15,required,closed_all,0.8,2.0
BUY,4173.66,4171.19287,4175.55779,4171.19287,-2.46713,-1.0,0.72,2.87,STOP,2026-07-03 03:56:00,2026-07-03 03:49:00,2026-07-03 03:50:00,8,20,61,1.3,1.0,15,required,closed_all,0.8,2.0
BUY,4173.47,4171.09479,4175.29708,4171.09479,-2.37521,-1.0,0.91,2.68,STOP,2026-07-03 03:56:00,2026-07-03 03:52:00,2026-07-03 03:53:00,8,20,61,1.3,1.0,15,required,closed_all,0.8,2.0
BUY,4175.29,4173.04139,4177.0197,4177.0197,1.7297,0.76923,2.93,1.62,TARGET,2026-07-03 04:34:00,2026-07-03 04:29:00,2026-07-03 04:30:00,8,20,61,1.3,1.0,15,required,closed_all,0.8,2.0
BUY,4175.91,4173.6151,4177.6753,4177.6753,1.7653,0.76923,2.31,0.27,TARGET,2026-07-03 04:34:00,2026-07-03 04:33:00,2026-07-03 04:34:00,8,20,61,1.3,1.0,15,required,closed_all,0.8,2.0
BUY,4179.44,4177.91046,4180.61657,4177.91046,-1.52954,-1.0,0.1,2.02,STOP,2026-07-03 08:07:00,2026-07-03 08:05:00,2026-07-03 08:06:00,8,20,61,1.3,1.0,15,required,closed_all,0.8,2.0
BUY,4189.71,4187.72587,4191.23625,4191.23625,1.52625,0.76923,12.19,0.16,TARGET,2026-07-05 20:28:00,2026-07-05 20:25:00,2026-07-05 20:26:00,8,20,61,1.3,1.0,15,required,closed_all,0.8,2.0
BUY,4189.3,4184.17239,4193.24432,4184.17239,-5.12761,-1.0,3.48,6.09,STOP,2026-07-05 22:21:00,2026-07-05 22:14:00,2026-07-05 22:15:00,8,20,61,1.3,1.0,15,required,closed_all,0.8,2.0
BUY,4191.31,4186.27193,4195.18544,4186.27193,-5.03807,-1.0,1.47,5.52,STOP,2026-07-05 22:17:00,2026-07-05 22:15:00,2026-07-05 22:16:00,8,20,61,1.3,1.0,15,required,closed_all,0.8,2.0
BUY,4187.16,4182.52004,4190.7292,4190.7292,3.5692,0.76923,4.41,2.59,TARGET,2026-07-05 22:30:00,2026-07-05 22:26:00,2026-07-05 22:27:00,8,20,61,1.3,1.0,15,required,closed_all,0.8,2.0
BUY,4189.71,4185.14465,4193.22181,4193.22181,3.51181,0.76923,4.67,2.34,TARGET,2026-07-05 22:32:00,2026-07-05 22:29:00,2026-07-05 22:30:00,8,20,61,1.3,1.0,15,required,closed_all,0.8,2.0
BUY,4190.51,4185.96533,4194.0059,4194.0059,3.4959,0.76923,3.87,1.33,TARGET,2026-07-05 22:32:00,2026-07-05 22:31:00,2026-07-05 22:32:00,8,20,61,1.3,1.0,15,required,closed_all,0.8,2.0
BUY,4162.96,4162.08751,4163.63115,4163.63115,0.67115,0.76923,1.44,0.59,TARGET,2026-07-06 17:33:00,2026-07-06 17:28:00,2026-07-06 17:29:00,8,20,61,1.3,1.0,15,required,closed_all,0.8,2.0
BUY,4167.36,4164.04621,4169.90907,4169.90907,2.54907,0.76923,3.69,0.79,TARGET,2026-07-07 09:58:00,2026-07-07 09:54:00,2026-07-07 09:55:00,8,20,61,1.3,1.0,15,required,closed_all,0.8,2.0
BUY,4170.2,4166.1539,4173.31239,4166.1539,-4.0461,-1.0,2.2,4.81,STOP,2026-07-07 10:24:00,2026-07-07 10:16:00,2026-07-07 10:17:00,8,20,61,1.3,1.0,15,required,closed_all,0.8,2.0
BUY,4126.3,4124.06279,4128.02093,4128.02093,1.72093,0.76923,1.85,1.93,TARGET,2026-07-08 01:32:00,2026-07-08 01:27:00,2026-07-08 01:28:00,8,20,61,1.3,1.0,15,required,closed_all,0.8,2.0
BUY,4126.29,4124.1744,4127.91738,4127.91738,1.62738,0.76923,1.86,1.92,TARGET,2026-07-08 01:32:00,2026-07-08 01:29:00,2026-07-08 01:30:00,8,20,61,1.3,1.0,15,required,closed_all,0.8,2.0
BUY,4129.73,4126.92725,4131.88596,4126.92725,-2.80275,-1.0,1.89,4.18,STOP,2026-07-08 02:48:00,2026-07-08 02:41:00,2026-07-08 02:42:00,8,20,61,1.3,1.0,15,required,closed_all,0.8,2.0
BUY,4130.85,4128.19845,4132.88966,4132.88966,2.03966,0.76923,2.66,0.99,TARGET,2026-07-08 03:24:00,2026-07-08 03:21:00,2026-07-08 03:22:00,8,20,61,1.3,1.0,15,required,closed_all,0.8,2.0
BUY,4131.4,4128.85172,4133.36021,4133.36021,1.96021,0.76923,2.11,0.44,TARGET,2026-07-08 03:24:00,2026-07-08 03:23:00,2026-07-08 03:24:00,8,20,61,1.3,1.0,15,required,closed_all,0.8,2.0
BUY,4134.23,4130.44953,4138.01047,4138.01047,3.78047,1.0,4.27,1.31,TARGET,2026-07-02 21:22:00,2026-07-02 21:17:00,2026-07-02 21:18:00,7,37,96,1.3,1.3,15,required,closed_all,0.8,2.0
BUY,4175.29,4173.04139,4177.53861,4177.53861,2.24861,1.0,2.93,1.62,TARGET,2026-07-03 04:34:00,2026-07-03 04:29:00,2026-07-03 04:30:00,7,37,96,1.3,1.3,15,required,closed_all,0.8,2.0
BUY,4175.91,4173.6151,4178.2049,4178.2049,2.2949,1.0,2.31,0.27,TARGET,2026-07-03 04:34:00,2026-07-03 04:33:00,2026-07-03 04:34:00,7,37,96,1.3,1.3,15,required,closed_all,0.8,2.0
BUY,4179.44,4177.91046,4180.96954,4177.91046,-1.52954,-1.0,0.1,2.02,STOP,2026-07-03 08:07:00,2026-07-03 08:05:00,2026-07-03 08:06:00,7,37,96,1.3,1.3,15,required,closed_all,0.8,2.0
BUY,4189.3,4184.17239,4194.42761,4184.17239,-5.12761,-1.0,3.48,6.09,STOP,2026-07-05 22:21:00,2026-07-05 22:14:00,2026-07-05 22:15:00,7,37,96,1.3,1.3,15,required,closed_all,0.8,2.0
BUY,4191.31,4186.27193,4196.34807,4186.27193,-5.03807,-1.0,1.47,5.52,STOP,2026-07-05 22:17:00,2026-07-05 22:15:00,2026-07-05 22:16:00,7,37,96,1.3,1.3,15,required,closed_all,0.8,2.0
BUY,4185.64,4180.92712,4190.35288,4190.35288,4.71288,1.0,5.93,1.32,TARGET,2026-07-05 22:30:00,2026-07-05 22:25:00,2026-07-05 22:26:00,7,37,96,1.3,1.3,15,required,closed_all,0.8,2.0
BUY,4187.16,4182.52004,4191.79996,4191.79996,4.63996,1.0,7.22,2.59,TARGET,2026-07-05 22:32:00,2026-07-05 22:26:00,2026-07-05 22:27:00,7,37,96,1.3,1.3,15,required,closed_all,0.8,2.0
BUY,4189.71,4185.14465,4194.27535,4194.27535,4.56535,1.0,4.67,2.34,TARGET,2026-07-05 22:32:00,2026-07-05 22:29:00,2026-07-05 22:30:00,7,37,96,1.3,1.3,15,required,closed_all,0.8,2.0
BUY,4190.51,4185.96533,4195.05467,4195.05467,4.54467,1.0,7.26,1.33,TARGET,2026-07-05 22:34:00,2026-07-05 22:31:00,2026-07-05 22:32:00,7,37,96,1.3,1.3,15,required,closed_all,0.8,2.0
BUY,4162.96,4162.08751,4163.83249,4163.83249,0.87249,1.0,1.44,0.59,TARGET,2026-07-06 17:33:00,2026-07-06 17:28:00,2026-07-06 17:29:00,7,37,96,1.3,1.3,15,required,closed_all,0.8,2.0
BUY,4163.33,4162.55829,4164.10171,4164.10171,0.77171,1.0,0.82,0.2,TARGET,2026-07-06 17:51:00,2026-07-06 17:47:00,2026-07-06 17:48:00,7,37,96,1.3,1.3,15,required,closed_all,0.8,2.0
BUY,4146.33,4144.57417,4148.08583,4144.57417,-1.75583,-1.0,1.33,2.93,STOP,2026-07-07 14:50:00,2026-07-07 14:40:00,2026-07-07 14:41:00,7,37,96,1.3,1.3,15,required,closed_all,0.8,2.0
BUY,4130.85,4128.19845,4133.50155,4133.50155,2.65155,1.0,2.66,0.99,TARGET,2026-07-08 03:24:00,2026-07-08 03:21:00,2026-07-08 03:22:00,7,37,96,1.3,1.3,15,required,closed_all,0.8,2.0
BUY,4134.23,4130.44953,4136.55645,4136.55645,2.32645,0.61538,2.45,1.31,TARGET,2026-07-02 21:20:00,2026-07-02 21:17:00,2026-07-02 21:18:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4183.04,4181.02669,4184.27896,4181.02669,-2.01331,-1.0,0.02,2.42,STOP,2026-07-03 00:35:00,2026-07-03 00:33:00,2026-07-03 00:34:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4174.9,4172.41512,4176.42916,4176.42916,1.52916,0.61538,1.85,0.44,TARGET,2026-07-03 04:05:00,2026-07-03 04:04:00,2026-07-03 04:05:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4174.42,4172.07312,4175.86424,4175.86424,1.44424,0.61538,2.59,1.85,TARGET,2026-07-03 04:30:00,2026-07-03 04:25:00,2026-07-03 04:26:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4175.29,4173.04139,4176.67376,4176.67376,1.38376,0.61538,1.72,0.34,TARGET,2026-07-03 04:30:00,2026-07-03 04:29:00,2026-07-03 04:30:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4175.84,4173.47057,4177.29811,4177.29811,1.45811,0.61538,2.38,0.95,TARGET,2026-07-03 04:34:00,2026-07-03 04:32:00,2026-07-03 04:33:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4175.91,4173.6151,4177.32224,4177.32224,1.41224,0.61538,2.31,0.27,TARGET,2026-07-03 04:34:00,2026-07-03 04:33:00,2026-07-03 04:34:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4179.44,4177.91046,4180.38126,4177.91046,-1.52954,-1.0,0.1,2.02,STOP,2026-07-03 08:07:00,2026-07-03 08:05:00,2026-07-03 08:06:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4191.06,4185.72378,4194.34383,4185.72378,-5.33622,-1.0,1.75,8.47,STOP,2026-07-05 22:05:00,2026-07-05 22:03:00,2026-07-05 22:04:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4189.3,4184.17239,4192.45545,4192.45545,3.15545,0.61538,3.48,0.97,TARGET,2026-07-05 22:16:00,2026-07-05 22:14:00,2026-07-05 22:15:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4191.31,4186.27193,4194.41035,4186.27193,-5.03807,-1.0,1.47,5.52,STOP,2026-07-05 22:17:00,2026-07-05 22:15:00,2026-07-05 22:16:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4188.85,4183.88722,4191.90402,4183.88722,-4.96278,-1.0,1.62,5.64,STOP,2026-07-05 22:21:00,2026-07-05 22:19:00,2026-07-05 22:20:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4185.64,4180.92712,4188.54024,4188.54024,2.90024,0.61538,4.02,1.32,TARGET,2026-07-05 22:28:00,2026-07-05 22:25:00,2026-07-05 22:26:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4187.16,4182.52004,4190.01536,4190.01536,2.85536,0.61538,4.41,2.59,TARGET,2026-07-05 22:30:00,2026-07-05 22:26:00,2026-07-05 22:27:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4188.14,4183.49996,4190.99541,4190.99541,2.85541,0.61538,3.43,2.27,TARGET,2026-07-05 22:30:00,2026-07-05 22:27:00,2026-07-05 22:28:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4189.71,4185.14465,4192.51945,4192.51945,2.80945,0.61538,4.67,2.34,TARGET,2026-07-05 22:32:00,2026-07-05 22:29:00,2026-07-05 22:30:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4190.51,4185.96533,4193.30672,4193.30672,2.79672,0.61538,3.87,1.33,TARGET,2026-07-05 22:32:00,2026-07-05 22:31:00,2026-07-05 22:32:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4156.2,4154.2821,4157.38024,4157.38024,1.18024,0.61538,2.05,1.0,TARGET,2026-07-06 09:03:00,2026-07-06 09:00:00,2026-07-06 09:01:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4147.29,4145.43414,4148.43207,4148.43207,1.14207,0.61538,1.27,0.29,TARGET,2026-07-06 13:36:00,2026-07-06 13:35:00,2026-07-06 13:36:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4161.96,4160.63471,4162.77557,4162.46,0.5,0.37727,0.75,0.57,TIME_EXIT,2026-07-06 16:28:00,2026-07-06 16:23:00,2026-07-06 16:24:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4162.39,4161.14208,4163.15795,4163.15795,0.76795,0.61538,0.85,0.84,TARGET,2026-07-06 16:29:00,2026-07-06 16:26:00,2026-07-06 16:27:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4162.71,4161.45411,4163.48285,4161.45411,-1.25589,-1.0,0.53,1.37,STOP,2026-07-06 16:31:00,2026-07-06 16:28:00,2026-07-06 16:29:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4162.43,4161.22659,4163.17056,4163.17056,0.74056,0.61538,1.33,0.48,TARGET,2026-07-06 16:49:00,2026-07-06 16:45:00,2026-07-06 16:46:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4162.57,4161.39869,4163.2908,4163.2908,0.7208,0.61538,1.19,0.62,TARGET,2026-07-06 16:49:00,2026-07-06 16:46:00,2026-07-06 16:47:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4162.82,4161.31358,4163.74703,4163.74703,0.92703,0.61538,0.98,0.81,TARGET,2026-07-06 16:59:00,2026-07-06 16:58:00,2026-07-06 16:59:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4162.7,4161.75841,4163.27944,4162.69,-0.01,-0.01062,0.52,0.53,TIME_EXIT,2026-07-06 17:30:00,2026-07-06 17:25:00,2026-07-06 17:26:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4162.75,4161.82181,4163.32119,4163.32119,0.57119,0.61538,0.65,0.38,TARGET,2026-07-06 17:31:00,2026-07-06 17:26:00,2026-07-06 17:27:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4162.96,4162.08751,4163.49692,4163.49692,0.53692,0.61538,1.44,0.59,TARGET,2026-07-06 17:33:00,2026-07-06 17:28:00,2026-07-06 17:29:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4163.33,4162.55829,4163.8049,4163.8049,0.4749,0.61538,0.54,0.2,TARGET,2026-07-06 17:50:00,2026-07-06 17:47:00,2026-07-06 17:48:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4135.55,4133.9266,4136.54901,4133.9266,-1.6234,-1.0,0.36,2.0,STOP,2026-07-07 08:00:00,2026-07-07 07:59:00,2026-07-07 08:00:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4136.65,4134.77898,4137.8014,4137.8014,1.1514,0.61538,5.41,1.32,TARGET,2026-07-07 08:18:00,2026-07-07 08:16:00,2026-07-07 08:17:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4108.98,4105.54559,4111.09348,4111.09348,2.11348,0.61538,3.24,0.87,TARGET,2026-07-07 23:06:00,2026-07-07 23:05:00,2026-07-07 23:06:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4112.22,4108.64926,4114.41738,4114.41738,2.19738,0.61538,3.13,2.12,TARGET,2026-07-07 23:07:00,2026-07-07 23:06:00,2026-07-07 23:07:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4127.37,4124.8358,4128.92951,4124.8358,-2.5342,-1.0,0.01,2.66,STOP,2026-07-08 01:25:00,2026-07-08 01:22:00,2026-07-08 01:23:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4126.98,4124.59829,4128.44567,4124.59829,-2.38171,-1.0,0.19,2.61,STOP,2026-07-08 01:30:00,2026-07-08 01:25:00,2026-07-08 01:26:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4126.3,4124.06279,4127.67674,4127.67674,1.37674,0.61538,1.85,1.93,TARGET,2026-07-08 01:32:00,2026-07-08 01:27:00,2026-07-08 01:28:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4127.36,4125.04894,4128.78219,4127.44,0.08,0.03462,0.79,2.13,TIME_EXIT,2026-07-08 01:36:00,2026-07-08 01:31:00,2026-07-08 01:32:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4127.05,4125.02828,4128.29413,4125.02828,-2.02172,-1.0,0.35,2.05,STOP,2026-07-08 02:03:00,2026-07-08 02:00:00,2026-07-08 02:01:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4127.94,4125.93693,4129.17266,4129.17266,1.23266,0.61538,2.66,0.18,TARGET,2026-07-08 02:05:00,2026-07-08 02:04:00,2026-07-08 02:05:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4128.79,4126.34178,4130.2966,4126.34178,-2.44822,-1.0,0.48,2.47,STOP,2026-07-08 02:20:00,2026-07-08 02:16:00,2026-07-08 02:17:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4128.76,4126.2922,4130.27865,4126.2922,-2.4678,-1.0,0.21,5.07,STOP,2026-07-08 02:21:00,2026-07-08 02:18:00,2026-07-08 02:19:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4127.19,4124.39931,4128.90735,4128.90735,1.71735,0.61538,2.97,0.59,TARGET,2026-07-08 02:38:00,2026-07-08 02:36:00,2026-07-08 02:37:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4128.26,4125.5145,4129.94954,4129.94954,1.68954,0.61538,1.9,1.34,TARGET,2026-07-08 02:38:00,2026-07-08 02:37:00,2026-07-08 02:38:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4128.92,4126.04666,4130.68821,4130.68821,1.76821,0.61538,2.16,0.64,TARGET,2026-07-08 02:42:00,2026-07-08 02:40:00,2026-07-08 02:41:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4129.73,4126.92725,4131.45477,4131.45477,1.72477,0.61538,1.89,1.18,TARGET,2026-07-08 02:43:00,2026-07-08 02:41:00,2026-07-08 02:42:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4128.02,4125.56569,4129.53035,4128.18,0.16,0.06519,1.17,1.59,TIME_EXIT,2026-07-08 03:01:00,2026-07-08 02:56:00,2026-07-08 02:57:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4130.36,4127.63325,4132.038,4132.038,1.678,0.61538,2.45,1.06,TARGET,2026-07-08 03:16:00,2026-07-08 03:13:00,2026-07-08 03:14:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4130.85,4128.19845,4132.48172,4132.48172,1.63172,0.61538,2.66,0.99,TARGET,2026-07-08 03:24:00,2026-07-08 03:21:00,2026-07-08 03:22:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4078.04,4072.85794,4081.22896,4077.91,-0.13,-0.02509,2.16,3.58,TIME_EXIT,2026-07-08 10:41:00,2026-07-08 10:36:00,2026-07-08 10:37:00,4,37,94,1.3,0.8,5,warning_only,closed_all,1.8,2.0
BUY,4128.6,4124.95183,4131.56414,4131.56414,2.96414,0.8125,3.12,1.59,TARGET,2026-07-02 20:56:00,2026-07-02 20:54:00,2026-07-02 20:55:00,4,29,69,1.6,1.3,10,required,closed_all,1.8,1.2
