side,horizon_minutes,score,quality_class,block,sample_size,success_rate,avg_return_atr,median_return_atr,avg_mfe_atr,avg_mae_atr,avg_win_atr,avg_loss_atr,payoff_ratio,profit_factor
DOWN,15,-2,WEAK,2,146,0.4794520547945205,0.03420524157912502,-0.19966794675601407,1.9278074409142831,2.2114571732172426,2.1514783551217755,-1.7840395451616244,1.2059588930955356,1.0358877671461653
DOWN,15,-2,WEAK,3,145,0.496551724137931,0.011205750238732293,-0.014445399828126714,2.0516977381716375,2.0138488040429836,1.9595870939300006,-1.9104854380595044,1.0257011411300623,1.0116504405666367
DOWN,15,-2,WEAK,4,146,0.541095890410959,0.10589373208296764,0.3908006697409193,2.1935264821284925,1.9852199500242989,1.961111407988459,-2.1428549659842946,0.9151862534418638,1.1093166708386226
DOWN,15,-1,WEAK,0,173,0.5375722543352601,0.2479286012149593,0.3238573021181341,2.463757258136935,2.14983802875855,2.3813213021778576,-2.2905386632219074,1.0396337509659208,1.2370325644404627
DOWN,15,-1,WEAK,1,172,0.5465116279069767,0.08910016571630233,0.054902557973030716,2.2223402049230545,2.090609027666197,2.269000443110892,-2.090800111678288,1.085230687733971,1.0852306877339712
DOWN,15,-1,WEAK,2,173,0.45664739884393063,-0.0582132037948109,-0.3134130146083162,2.0089843253353132,1.9453795610046853,2.033391094036778,-1.8355782869398685,1.1077659332235223,0.9410054701576158
DOWN,15,-1,WEAK,3,172,0.5406976744186046,0.32126344731653694,0.23402144761824706,2.091659945447868,1.82150192454895,1.8819921609546062,-1.7456475518257706,1.0781054623461839,1.4277612879719732
DOWN,15,-1,WEAK,4,173,0.5028901734104047,-0.017433794900796964,-0.04721753794240878,1.9569981474672289,1.9478552370798796,1.9935054115259125,-1.959818255653869,1.017188918296306,0.9825120233543866
DOWN,15,0,NEUTRAL,0,157,0.554140127388535,0.2143100744982972,0.12759752096245275,2.4061250277487845,1.8719079760761363,2.062143613570921,-1.8837155921938875,1.0947213168041072,1.244683141023848
DOWN,15,0,NEUTRAL,1,157,0.5477707006369427,-0.08300926279395276,0.03507014028069184,2.269081811751984,2.023901804182419,1.893966811393606,-2.1651289364491983,0.8747593639849011,0.9207993305104221
DOWN,15,0,NEUTRAL,2,157,0.5668789808917197,0.13403903543061985,0.11441307578023288,2.557330922225532,2.3265004221485017,2.6351894680329147,-2.6005521042145556,1.0133192346972109,1.107895696602284
